event,date,person,quote
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,CHERYL REEVE,"I'm going to say probably information gathered in the three games. Everything is getting harder. So the edge that maybe other games that provided each team, there's no secrets at this point."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"Yeah, I actually was trying to call a timeout, but they didn't hear me. So that's on me. But yeah, you know, it wasn't our best possession. It was loud in here. I don't know, maybe I just have to sprint out in the middle of the court next time. So I've got to be better."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,BREANNA STEWART,"I mean, I think that I was going a little bit too fast. I just needed to slow down. They are sending multiple people when I'm slipping on a screen, stuff like that. A little bit better awareness on my part. But quick turnaround and be ready for Sunday."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"With the two seconds? Yeah, it was like a little screen to get JJ to the block. If not, Sabrina had to come out. So with two seconds, we tried to establish the big girl down low. They defended it well."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"Yeah, look, obviously they are great players. I think Stewie said it, we took some shots, we probably could have moved it a little bit more."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"But look, I will say this, and I look at the thing here and I know Cheryl talked about it last time, but we got no calls today. So do I need to talk up in a press conference? Because they were getting ticky-tacks. And we went down there and got hit and get nothing. It was like 12-6 at halftime and they tried to even it up near the end. It was 14-9."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"No. All we want is fair, okay. So if we are getting hit, that's a foul. You know, I'm one of the nicest bloody coaches in this league, but this pisses me off. Just be fair. You know, if they are getting hit, it's a bloody foul."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"But in the end, close game. Things we could have done better. We all could have done better. Including me, getting that expletive timeout -- excuse me, don't repeat it."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,JONQUEL JONES,It's a close-out game. Their backs are against the wall and we are trying to win. It was going to be that type of game tonight where we are both trying to claw and both teams are trying to figure out whatever to do to get over the hump.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"Yeah, that's what we said we worked for all season long. Minnesota did what they needed to do here to tie it up, and now we go back home. We love playing in front of our home crowd."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"So it will definitely be another sellout, and it will definitely be loud. And we have to bring our ""A"" game."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,SANDY BRONDELLO,"I have a lot of respect for Minnesota, don't get me wrong. This is a really tough team, really tough team. They play well. They compete. So we've got one more game, and we're going to win on our home court."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,BREANNA STEWART,"Short-term memory. Just the fact that all that happened tonight is the series is even, and there's a Game 5, winner-take-all. We are going back to New York, and we're going to get it done. You know, getting it done there."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,BREANNA STEWART,"Yeah, of course. We wanted to get it done tonight. But like Sandy said, our fans are like no other, and to be able to go into our environment on Sunday, know they have our backs. So whenever there are tough situations, whenever we're fighting through all of this adversity, we know we have the crowd behind us. That's just going to continue to motivate us. Yeah, can't wait for Sunday."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,BREANNA STEWART,"I think that, you know, for our team, we bounce back after a loss really, really well, and making sure that everybody is on the same page going forward."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 18,BREANNA STEWART,"In the playoffs, in a series, there's going to be momentum shifts. There were momentum shifts in the game tonight. But mentally, understanding what's our ultimate goal, how are things going right here. Like Sandy said in the locker room, we haven't won anything yet we haven't lost anything yet. And we have the opportunity to do that Sunday."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"You know, I thought as you said, we had the appropriate effort and focus on what we were doing. As the game wore on, the offense got harder and harder for us."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"I just think that one of the things, and you know, like I was saying after Game 1, you feel like the ball isn't moving enough, and I think we got easy stuff when we were able to do that. We were taking hard shots. We had good shots. Didn't make shots, right, and that's what it comes down to."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"Stewie was making shots. JJ's big three when we were up four, that was a big three. Then obviously Ionescu's shot at the end. It's a battle. We talked about that, players making plays. Unfortunately, we didn't make enough of them to put the ball in the hole."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"I mean, I'll let these guys talk about that. Go ahead, you guys. Jump in there."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,"I feel like they were making plays at the end of shot clocks and like Coach said, we were getting really good looks. We just weren't executing on the offensive end."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,"It's just hard when you get that and then obviously they are a great offensive team and like Coach said in the locker room, it just puts a lot of pressure on our defense. I think we just need to make more shots, honestly."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"I don't have an update, game finished what, 15 minutes ago? I haven't talked to the trainer."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,KAYLA McBRIDE,Great player made a good shot. I guarded her for 40 minutes.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"Yeah, obviously give credit to Lan. She did what should he could do. We were plus 20 when she was on the floor. So it obviously hurt."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"Our starting five is a really good starting five, and you know, not having Lan, foul trouble, and then just not feeling like she could go put us in a bit of a bind."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"You know, tried different things. You know, just a little bit of a small lineup. See if we could spread the floor and get some easier shots but that didn't produce itself either. We need our starters, just like they need their starters."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"I don't necessarily know that it was -- obviously got fouled. She was, you know, asserting herself in that way. The game is called differently for Phee than it is for Stewie for sure. You look at the same level of activity, and around-the-rim contact. For whatever reason, we have a hard time getting to the foul line in this series."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"I think they were getting some switches that they were picking on. You know, as Lan was switching on her. She made some great plays. She attacked, she made threes, she got it going."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"Our defense gave us a chance to win the game. Our defense gave us a chance to win the game, period, and our offense is going to help our defense."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"If you told me that we would have got the amount of stops that we did and we were playing off that, and we wouldn't have scored 80, that would be surprising to me. This team scored 80, its 77-all with the remaining seconds left."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"I'll have to look at the film. I know when I was watching it live, I liked some of the shots that we were getting. I've seen our players make those shots."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"You know, it's not to sit here and say, you know, that New York doesn't get credit for, you know, their defense. Just they are a good defensive team. I'll have to watch it but I felt like we got some good opportunities."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"For sure, yeah. We just need to score the ball a couple times. Just a couple times. We were up four. Like I said, that JJ three sort of changed things for them, right. If we get that stop and we just score one or two more times, that's our game."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"It's a hard-fought game, right. Really great game. That's one that, you know, we convert just a couple and it's our game."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"So, our defense, and like the things that you mentioned, we did those things. We played well enough at that end. Obviously, it seems crazy to say when Stewie has 30 but you know, she had 38, 39 on us and they only scored 78, 79 points. We were right there."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,For sure. For sure. That's what we just talked about. This is Phee's first Finals. So she's feeling these things for the first time. K-Mac has been there.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"The hardest thing to do, I imagine you guys feel it when you are watching, there's so many ups and downs and swings and all around, and it takes special mental toughness and physical toughness to sort of weather those swings, and here we are. We're disappointed. We're home. We played well and just couldn't come up with the win."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"It's important that you don't get too high when you win and too low when you lose, and it's really hard. It's really, really hard but we've got to dust ourselves off and get another crack at it here at home with our tremendous fans. And you know, we'll see what we can do on Friday."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,"Yeah, it feels great. I mean, that's something that -- obviously it's the ultimate goal is to be here and to get a win."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,"Doesn't feel great right now, obviously, with a loss. But I am excited to look at film and see what we can do better."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,NAPHEESA COLLIER,But it feels amazing. The crowd was awesome. To play at home in the Finals is such a rush. So definitely looking forward to the next game.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,CHERYL REEVE,"Her contributions today, she was back to being BC for us. So we were glad to see that, and we'll continue that into game four."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,That was just a great All WNBA Second-Team performance laughter. That's it.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, I mean, I didn't even really remember it. I had to go look at the video really quickly to see like how far I was."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"But I mean, you know, in the time-out, Sandy kind of was just like, you're going to shoot this shot. You know, I feel like I was able to get a little separation in range and get a really good shot to go. Obviously wanting to let the shot clock wind down. And got the space that I needed to get my feet under me and felt comfortable taking that shot."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Sometimes it goes in and sometimes it doesn't. I've practiced that shot a thousand times in my head, on the court, and I feel like that's just something that as athletes, you put yourself in that position to want to be able to make a shot."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"And obviously like we don't win this game without Stewie. What she was able to do, just continued to chip away. Obviously she'll speak, but I mean, yeah, there's nothing I could say. Like that shot's nice but that doesn't go against what she's been able to do for us tonight and how she was able to just will us back into that game."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"I think that we were all kind of just waiting for our moment. You know, waiting for the script to flip a little bit. You know, they talked about it. They talked about first five minutes, going to come out punching. They punched us in the face in the first quarter and we continued to wear them down."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"We knew that our pace was something that made them tired and for me, it was just kind of like I was motivated. I was mad. And I liked my matchups that I had, and really kind of attacking them to make sure that we could get this back into where we needed to be for it to be a ballgame."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"Just continuing to kind of be in help side and know that we did some different schemes. We sometimes were sending two to the ball and then leaving somebody open and making sure that, you know, between JJ and I, like we are going to protect the rim at all costs and make sure that nothing is easy, because this is the Finals and everything is going to be tough and we're going to make everybody work for it."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,That's why I can't be miked up.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"I'm not sure exactly what the situation was. Might have been when it was 71-69, because I feel like we were at that score for a long time. But just I could feel it. You know, you could feel the momentum was shifting to our side."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"They were up and their shots weren't falling. We were getting good looks, and it's like, if we are going to be this close, we are not leaving here without this win. It's tough to play in this arena, but the way that we continued to stay together is something that I'm not shocked at but I am really proud of."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,I was mad we were losing.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"We know we're one game away from winning the championship, and I think that they are going to give us their best shot. They are going to give everything they have got, and you know what, so are we. The turnaround is quick but we are going to continue to be ready. There's a lot of things that we didn't do right tonight and have a kind of quick memory. I think that we're happy we got this win but we're -- the job's not done."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, I just went up and gave him a big shot. Him and Jodie Berry, our assistant coach came down and he kind of told me the same thing, like there was never a doubt."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Obviously him, Sandy, all the coaches that I've had, just their continued belief and pouring into me means the world to me whether I make or miss that shot. Like the fact that they kind of trusted me to go out there and make big shots, that's why I love playing for this team and continue to pour my all."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"It's pretty special. It was never in doubt. Obviously Stewie got us back in there, willed us in there, but I thought the right time, this is Sabrina. She just made a big shot. She's a great shooter and she just needed a little bit of separation."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Definitely the biggest shot of my career, and yeah, I mean, I would say like I visualize a lot when I'm practicing in the off-season, the night before a game, the day of a game. Like I'm always visualizing different scenarios, and putting myself in tough situations. Like obviously I didn't play my best tonight, but finding a way to continue to stick with it, and I feel like that's been a big growth for me, whether the ball is going in or not."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, definitely the biggest shot of my career and hopefully not the last."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,It did. Pretty nice.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"Not for us. I think that, you know, this feels like we're playing on their home court, and I feel like each game is so different. You know, you go from 1 to 2 to 3. But the way that we continue to fight and be resilient. I don't want to speak for you guys. Doesn't feel like Game 1 to me. Feels like Game 3."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"At this point, I don't know."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"I think -- well, I think the way that we fought back in the second, knowing that our offense didn't really click yet but we were able to limit them defensively. But then in the third, when we had a strong push, a strong punch. You guys know the first two games, our third quarters have been a struggle to score offensively."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"We were getting downhill. We were attacking and we were being confident. If a mistake happened, like a turnover or a missed shot or like something just doesn't go our way, we didn't panic. We continued to play and continued to fight through it because we know how big this moment is. We have the experience of the good, bad, ugly, and different."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"Yeah, we didn't come out how we wanted to start the game. We knew they'd threw the first punch. I thought we weren't playing how we wanted to play physically, mentally with the pace and everything. But credit to them. They were taking us out of stuff that we wanted to do and they were making big shots."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"I trust this team. I feel like we've grown so much. We've handled adversity even from Game 1, you know what I mean? It's like, okay, this is a totally different game here and we just had to chip away."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"I did. I felt confident. Even with that last shot I felt confident, okay, because we worked hard and we found a way to win."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"Yeah, I think that what the big three means is between Sab, JJ and myself, we know when it's our time to step up and to make an impact. And over the course of the game, it's like sometimes things are hard. Sometimes things are frustrating. I pick up two fouls in the first quarter. But knowing that our team trusts and believes in us to be in this position to take these shots, to help get the game in the right place, but at the same time we wouldn't be here without our teammates, and having that trust and belief just gives us confidence."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,BREANNA STEWART,"I don't know. Like, you guys talk about the run, Sab's shot. There was so many players that came in that were like such an important piece of what we were able to do tonight just because they made Minny tired and that's what makes this team really special. It's a collective win even though some of us are shining a little bit brighter."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,Thank you.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, I think it's important to just read the game, and being able to get downhill and find JJ on a really important basket that, helped us late in the game. Because you're just not really one-dimensional. The defense doesn't know what you're going to do Are you going to shoot it are you going to pass it? Are you going to be a screener, a decoy? There's just so many opportunities that when you have the gravity we have to be able to make it tough on the defense."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"JJ was huge for us. The way that she protected the rim, hit a huge three, hit that layup, like just continue to go chip away, and it was a total team effort. Like Stewie said, we're not here without every single person on this team."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,Just in the locker room waiting on Stewie. I would say I really didn't realize how far out I was.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"Yeah, like I kind of, you know, wasn't sure if I was dribbling with my right or left hand and then I was like, oh, yeah, I did hit that step-back."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SABRINA IONESCU,"But I just didn't really realize how far I was, but like I said, it's a shot that I take often and I take in practice and that I take before the game. It's not like a Hail Mary, hope this goes in. It's like, once I got it off, I was like, yeah, this is in."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"Yeah, I was really, really happy with Nyara. It was the plan to give her a few more extra minutes tonight. Stewie came in a little sooner because Stewie got two fouls early."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"She played so hard. She was winded by the end of those seven minutes. We played her seven minutes in a row but she was so effective. Just the ability, they were being so aggressive, and what Nyara brings is she's always on her front foot getting downhill. She's always going to run the floor, just a hundred miles an hour, which is what we needed."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"So it's been great to see her growth, and yeah, it was never in doubt there. But obviously I went to Slooty early, too, and I thought that changed the pace of the game. We struggled a little bit. Not often do I sit both of these at the same time, very rarely. But I felt like we needed to at that moment, and I think they gave us really good energy."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 16,SANDY BRONDELLO,"We got it back to ten after that first quarter, and I think that was the thing. We've got to keep grinding, keep grinding, and as the game went on, we got back to playing Liberty Basketball."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,CHERYL REEVE,"Our offense was bad at a time when we really needed it. Our pace was slow. Taking too long to get into things, and you know, I don't think we were terribly hard to play against from that standpoint. And that was obviously a difficult time to be doing that."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,CHERYL REEVE,"I'm disappointed that we let it get to 17. I'm more disappointed in that. I'm more than disappointed, I'm pissed that that happened again."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,CHERYL REEVE,"Sure, did."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 13,NAPHEESA COLLIER,It's hard. You have to adjust to the refs. Definitely it's not an excuse. We played really bad. I'm definitely not using that as an excuse.
