event,date,person,quote
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,VICTOR WEMBANYAMA,"Expectations, it depends from who. My coaches and my teammates, the rise of expectations has been going on all season. It's no reason that it changes. So it's something I hope will continue as well with the years coming because I don't want to -- we want to be in the playoffs soon, and then we want to win."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,VICTOR WEMBANYAMA,"Of course, not even talking about the statistical facts. He was just incredible."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,VICTOR WEMBANYAMA,"""Welcome to the NBA"" moment, there's been plenty of them. The earliest one I can remember is Kevin Durant was pretty tough to guard. Even though sometimes it feels like you've done your best and he still scores. So, yeah, there's been plenty of those."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,VICTOR WEMBANYAMA,"How different? The talent is just so incredible here, every team. So it's tough to guard because -- yeah, it's tough to guard. Yeah, those shots you've got to take are different as well offensively, the positions. Yeah, it's way different."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,VICTOR WEMBANYAMA,"Yes, how everything's getting better in terms of knowledge, the body, treatment, stuff like this, I think we're going to see more and more of those. Taking care of my body has long been one of my most important thoughts even for long term."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,VICTOR WEMBANYAMA,"But only the future will tell how the health is going to be. For sure, I'm trying to have no regrets about how I treat my body."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,TREY MURPHY III,"Cool, obviously. It was cool. Fun experience. Got to have a little fun with the guys, play against my teammates. So, always can appreciate moments like that."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,TREY MURPHY III,"Then, too, just continued to work over the summer to get more athletic each and every year. That's probably what it is."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,TREY MURPHY III,"Always. That was always my motto. Just be patient and be myself and continue to work hard every single day. That's the best way to do it because if you don't, you try to rush the process, things aren't going to go your way."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,TREY MURPHY III,"Obviously health is an issue, but without that being an excuse, we just have to play together, play the right way and defend at a high level. That's the best way to do it."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"A little bit. I didn't get all the way suited up, but almost there."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"I feel like what I offer is very elite. My shotmaking ability, my playmaking ability, my speed, my pace, my quickness. I feel like that's definitely a go-ahead position for me right now."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"I feel like I'm bigger than that, but in the meantime just go with what I've got right now."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"I feel like it's good. A lot of good guys around the team. A lot of good vibes, positive vibes. Just great dudes all around."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"It feels good to see the guys like that be back around at All-Star Weekend. Get out there and play with them and stuff like that because, honestly, we don't see each other a lot during the season. So just to be out there and be able to compete against each other and have some fun is good."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"Of course. Yeah, just try to blend in, but at the same time just getting in where I fit in right now and just trying to be that spark plug for us and get out there and do what I do best."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,BONES HYLAND,"I knew guys on the team before, but I didn't know I was going. Once I got traded there, it was definitely, like, a lot of excitement for myself. I knew a lot of guys on the team already. I just feel like I could fit in really well."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I mean, it's got to be MJ, I guess. I mean, he was the best."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,I wasn't ready for these questions.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"Yeah, probably would help with a WWE match."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I'd say we surprised people who weren't paying close attention. Obviously we're in a small market and everything, so we don't have the constant daily national media attention that some teams have around them. But the diehard fans who really watch us could see the talent that we've had for the last couple years."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"It was only a matter of time before we figured out how to make that equate into wins. I'm just thankful to be out here with the group of guys that we've got, trying to win games. We've all bought into the winning mindset and doing what it takes to win. So far, it's been showing."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"First of all, it's a blessing to be here. I'm completely grateful. I don't take any of it for granted, especially knowing it can be taken away at any time."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"What's really respected in this league is winning. It doesn't matter what you do, if you never win at the same time. That's always on the forefront of my mind."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"With the group of guys we've got, if anybody is not focused on winning, it's kind of an outlier in our locker room. I'm not going to be that guy who is kind of pulling away from what we're trying to do. It's showing in the win column. We know we've got a long ways to go."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,It's always good to be able to look back on what we've done so far in the season with kind of a natural break we're having with All-Star break. But there's still been a lot of lessons that we've still got to learn from.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I don't know, I just always show up early to things, I guess. Part of it's also like I'm young, and I didn't grow up in L.A. When you're driving out there, you've kind of got to take into account there might be two hours of traffic. So just in case, I always leave a lot of room there just in case."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"One of the big things is the balance and the foundation going into your shot. It really helped me work on that. Especially after missing a whole year, I kind of lost kind of the game feel for shooting. I think at Summer League I was 1-for-8 from three. I just stopped shooting them because they just weren't going in."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"That was a big emphasis this summer, figuring out how to get my shot back to where it had been in the past and even better. That was a big part of it. I got to work on my shot kind of from the ground up, and when I got back to OKC, I kind of just continued that work all the way up to this point."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"He's a high-level competitor. You can see that in how hard he plays and the emotion that he plays with. He's a really good basketball player, too, so it's always fun to go up against players that are not only really good but play really hard. It really brings the best out of you."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"Always. Like I just said, it's always great to play against players that are really good and also play hard and have a lot of talent. It brings the best out of you and makes you better and really makes you compete."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I'm excited to play against him, but also all the other guys that are in this Rising Stars thing. There's a lot of talent across the board."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I think it's always been an exhibition. If you really go back and watch some of those highlights, there's not a whole lot of defense until the fourth quarter in those ones. But it just comes down to competing. I think last year there was some great moments between, I think Jayson Tatum and Jaylen Brown where they're going back and forth with each other, just competing."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I mean, it's friendly. At the end of the day, obviously nobody wants to have anything bad happen in terms of injuries or anything during the All-Star Game. But I think it just comes down to competing and having fun with it at the same time."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"A lot of guys are friends with each other from being in the league and seeing each other all over the place, growing up playing basketball. If guys have a little friendly competition and go back and forth, I think that would be great for the game."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I guess dominance and stats. Yeah, put up a lot of stats."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,I'd say my post fade. I added it to my game a while back. I've had it in my game. It's a good shot for me. I feel like I should just get to it more.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,I was on defense? I'd probably say like Embiid.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"And then ""welcome to the NBA"" moment, I mean, there's been a lot of good moments and a lot of bad moments this year, just like for anybody in the NBA. But I'd probably say Andre Drummond stripping me and making me fall on the same play. First game in the league, too."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"First, I feel like I'm coming along great. Physically I've been blessed with enough luck, and I've worked hard enough to play in all 54 games so far this year. Obviously, last year I missed all 82 with kind of, I guess you could say a freak injury. I put a lot of work into my body and making sure that I'm in the right shape and strong enough, et cetera, to kind of deal with the night in, night out banging of the NBA."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I feel like I've done a great job of that so far. Shout-out to our medical staff, too, for helping me in between games, get ready for the next one."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"God willing, it would be great to play in all 82 games this year. That's definitely one of my goals this year is to play in every single game."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"""I can't believe I just did this."" I mean, getting into the NBA, being drafted, shaking Adam Silver's hand and finally playing in my first game. Obviously, there was a lot of time in between that, but those two moments were huge for me."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I also understood that's just the beginning. Got a long ways to go from there, a lot of work to put in, but it's a good stepping stone along the way, I guess."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,I wasn't ready for these questions.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"Laughter. Probably like Embiid or somebody, just because he's huge."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"Yeah, probably would help with a WWE match."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I'd say we surprised people who weren't paying close attention. Obviously we're in a small market and everything, so we don't have the constant daily national media attention that some teams have around them. But the diehard fans who really watch us could see the talent that we've had for the last couple years."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"First of all, it's a blessing to be here. I'm completely grateful. I don't take any of it for granted, especially knowing it can be taken away at any time."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"What's really respected in this league is winning. It doesn't matter what you do, if you never win at the same time. That's always on the forefront of my mind."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"With the group of guys we've got, if anybody is not focused on winning, it's kind of an outlier in our locker room. I'm not going to be that guy who is kind of pulling away from what we're trying to do. It's showing in the win column. We know we've got a long ways to go."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,It's always good to be able to look back on what we've done so far in the season with kind of a natural break we're having with All-Star break. But there's still been a lot of lessons that we've still got to learn from.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I don't know, I just always show up early to things, I guess. Part of it's also like I'm young, and I didn't grow up in L.A. When you're driving out there, you've kind of got to take into account there might be two hours of traffic. So just in case, I always leave a lot of room there just in case."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"One of the big things is the balance and the foundation going into your shot. It really helped me work on that. Especially after missing a whole year, I kind of lost kind of the game feel for shooting. I think at Summer League I was 1-for-8 from three. I just stopped shooting them because they just weren't going in."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"That was a big emphasis this summer, figuring out how to get my shot back to where it had been in the past and even better. That was a big part of it. I got to work on my shot kind of from the ground up, and when I got back to OKC, I kind of just continued that work all the way up to this point."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"He's a high-level competitor. You can see that in how hard he plays and the emotion that he plays with. He's a really good basketball player, too, so it's always fun to go up against players that are not only really good but play really hard. It really brings the best out of you."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"Always. Like I just said, it's always great to play against players that are really good and also play hard and have a lot of talent. It brings the best out of you and makes you better and really makes you compete."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I'm excited to play against him, but also all the other guys that are in this Rising Stars thing. There's a lot of talent across the board."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I think it's always been an exhibition. If you really go back and watch some of those highlights, there's not a whole lot of defense until the fourth quarter in those ones. But it just comes down to competing. I think last year there was some great moments between, I think Jayson Tatum and Jaylen Brown where they're going back and forth with each other, just competing."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I mean, it's friendly. At the end of the day, obviously nobody wants to have anything bad happen in terms of injuries or anything during the All-Star Game. But I think it just comes down to competing and having fun with it at the same time."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"A lot of guys are friends with each other from being in the league and seeing each other all over the place, growing up playing basketball. If guys have a little friendly competition and go back and forth, I think that would be great for the game."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I guess dominance and stats. Yeah, put up a lot of stats."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,I was on defense? I'd probably say like Embiid.
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"And then ""welcome to the NBA"" moment, I mean, there's been a lot of good moments and a lot of bad moments this year, just like for anybody in the NBA. But I'd probably say Andre Drummond stripping me and making me fall on the same play. First game in the league, too."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"First, I feel like I'm coming along great. Physically I've been blessed with enough luck, and I've worked hard enough to play in all 54 games so far this year. Obviously, last year I missed all 82 with kind of, I guess you could say a freak injury. I put a lot of work into my body and making sure that I'm in the right shape and strong enough, et cetera, to kind of deal with the night in, night out banging of the NBA."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"God willing, it would be great to play in all 82 games this year. That's definitely one of my goals this year is to play in every single game."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,CHET HOLMGREN,"I also understood that's just the beginning. Got a long ways to go from there, a lot of work to put in, but it's a good stepping stone along the way, I guess."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,SCOTTIE BARNES,"It feels amazing to be a champion. We put in the hard work, the effort, and we were just playing hard both games, and we came together as a group, and we won out there."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,SCOTTIE BARNES,"Everybody played hard. Jose, my boy, he played hard. Everybody just played hard really. That's why we won. We just tried to stick to that mindset, and that's why we came out with the W."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,SCOTTIE BARNES,"It's been amazing. Of course, I knew a lot more guys last year, but it was fun getting to know new guys, seeing the young talent that's under me. I'm only in my second year, but I'm seeing those first-year guys, and they're really good. They're really talented. So, it's been fun."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,SCOTTIE BARNES,"For sure. I feel like I always have that inspiration, that motivation to try to come back as an All-Star. It's one of my goals, and I'm going to keep fighting every year for it."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,PAOLO BANCHERO,"My ""welcome to the NBA"" moment, I think was my first game. We played in Detroit. First regular-season game, in Detroit. I had a fast break and dunked over the top of a guy, and it was kind of a surreal moment."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,PAOLO BANCHERO,"It's exciting. Like you said, just having all these games after the break really mean something, every game. We've got to be ready to go because we're trying to make this final push."
2024 - NBA ALL-STAR RISING STARS PRACTICE,February 16,PAOLO BANCHERO,"The break, just everyone getting a chance to take a breath and get whatever it is they need, whether it's rest, time with their friends and family. It's a great time to just take that time. So I look forward to getting back and making that push at the end."
