event,date,person,quote
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,"I wasn't here when Kyrie was here but there's no bad blood. I think a lot of the guys that played with him have admired the way he plays the game. I definitely admire it, too. I take a lot of things. The way he plays basketball is very beautiful. He's an unbelievable player."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,There is no bad blood from us at all.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,"I think it's the nature of Boston and the NBA. When a player leaves like that, fans and people can be frustrated. I think at this point we should just realize how good of a player he is and just give him his flowers for that aspect of it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,"It just helps that you've been through it. I think the difference this year, too, is we got a little bit more rest going into this series than the last time we were in the Finals."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,"Just kind of the circus with the NBA Finals, the media, everything that comes with it. So just going through it realizing what the routine is going to be like. That helps."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,"Just in the basketball game, I don't think it's any different necessarily than the playoff series we played before. Same thing, we getting up and down. Definitely helps, though."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,"I think we have to realize they're unbelievable players, and we're going to try to make things very tough for them. You're never going to completely stop them. We're going to do our best."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,PAYTON PRITCHARD,"That's easy. The reason I fell in love with basketball in the first place is I watched Dwyane Wade win his first NBA Finals versus the Mavericks. I was really young at the time, I might have been seven, something like that. I can vividly remember watching them come back and how incredible he was that series."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,"It's a huge moment. It's an honor. It's a blessing. It's one of those things you dream about, think about every preseason, every season, every postseason, every offseason."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,"To be here now, it's something special. But just got to stay locked into the moment to be successful."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,"It's a special place to play, especially an NBA Finals. I know the energy is going to be insane. Their fan base is one of the best, for sure. They're going to support their team. We're going to feed off the energy."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,There might have been a few moments when I dreamed of the future to come back here like this. It's cool to be back here. Back then was a whirlwind. I was trying to survive.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,"He's a special player. Presence around the rim defensively, obviously can shoot from very deep. With his height, it's hard. Adds an element to those guys that we can definitely key in on and take into account. Scoring threat."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,"As far as his time with us, we're going to compete. At the end of the day, we are good friends, have a good relationship. Looking forward to battling."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,I'm not sure which story you're talking about.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DWIGHT POWELL,"Very brief. I think he's wearing the 77 very well. For a guy like him, I think it's very fitting to have a unique number. As one of the most unique players this league has seen, this game has seen, for him to have the number that kind of stands on its own, it's very fitting."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"Feeling good. It was a long road to get to this point for me. But feeling good. Looking forward to today's practice, moving around a little bit more, then being ready to go tomorrow."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"Of course, of course. Burns inside of me, you know, not being able to be out there. But tomorrow finally I'll get the chance and I'm excited."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"No, no, no, not cautious. I mean, no. I've came back from multiple injuries. I've had these first games back, of course not at this stage. At the end it's just basketball. Of course, the intensity is a little bit higher. I have to go out there and play like it's a basketball game, an important basketball game, and that's it. I don't need to think too much or, yeah, overthink. Just go out there and hoop."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"No, I'll play tomorrow."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"No, it's good. It's always been good. Yeah, as I said, he's one of the best players in the league, in the world. It will be a tough challenge for us to try to stop him. Just following his career when he came in the league, already made a huge impact. I had the opportunity to play with him for a couple years, get to know him. Just knowing what type of person he is, what type of player he is, his mindset, he's a special player."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,We have a big challenge ahead of us competing against somebody like that.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"Yeah, no, I mean, I did everything, right? You have to check all the boxes to even get to this point. Of course, as I said, you cannot imitate the same intensity in practice as it's going to be tomorrow in the game."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,I have to feel confident to go out there and leave it all on the floor and expect that I'm going to be healthy and completely fine.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"No, obviously it's been tough. No, I've never felt like I'm not a part of this. I am a part of this. I've tried to be with the team, like, in any capacity I could. Guys so far have been, like, playing great, taking care of business, guys stepping up. Al has been unbelievable for us."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"Yeah, I just look forward to add more to complete the mission."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"It's going to be goose bumps, for sure, especially not playing for a while, then coming back in this kind of environment. It's going to be special. Going to be goose bumps, for sure."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"I'm really, really, really looking forward to it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"Not all of it was, like, not good, right? We had some good moments. We had some decent moments. Yeah, overall I think it didn't work for both sides. It wasn't perfect."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"But, like, I would say everything, teammates, locker room, I know at that time there were some rumors there's like something in the locker room. It was never like that. It's all just noise at the end."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,"It wasn't just perfect for us playing together, it didn't work out, that's it. We moved on. There's no, like, ill will from their side, for sure from my side. I don't think there should be."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KRISTAPS PORZINGIS,Just didn't work out. But I have nothing but love for Dallas and for the teammates and for everybody there.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"I think he makes everyone's life easier. One, because of who he is as a person, the type of character he has. Your franchise player has to be a cornerstone of what you do. It starts with his high character, the way he carries himself, who he is as a dad, who he is as a teammate. His availability. He's there for every single practice, every single game. Loves being coached. Just carries himself the best way."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,There's no one like him. He's great.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"Right away. I think just all he cares about is winning. He's used the experiences he's had around the league. He's seen a lot, he's seen it all. He's seen success. He's seen tough times. He knows what the league is all about. I think at this point in his career, winning is the most important thing."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"But it's both sides, right? He had to do his part to fit in, but we had to do our part as a team, guys that have been here before, meet him where he's at because of his ability to play at such a high level."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,So I think it was just both.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"I think it's more like the things that lead to success are the same. You're in locker rooms, regardless of the sport, even if you're in a company, everybody is saying the same thing. The things that go into winning, the things that go into success Toughness, togetherness, connectivity, the mindset you bring. It's all the same. It's just a matter of getting the right group of people in the right spots, then just working to feed that mentality every single day."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,You can learn from anything and everything. You're trying to stay as open-minded as you can.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"I mean, every year he just has the open-mindedness to get better. So if you have that, you're naturally going to be different. But also, like, from the first time we were there, he's been through other stuff. He's been through success, we've been through failures, we've won, lost, had pain, triumph. You use the things you've been through every single year to make yourself better on and off the court. That's kind of where we're all at as a team, using those goods and bads to use us for where we are right now."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"Yeah, he can process information. He can process situational basketball. He has an awareness of what's going on on the court. He has innate ability to communicate that in real-time because of his ability to just kind of take that all in. Who has the ball, who has the matchup, where is the help, what's the spacing, who can you help off of, when can you make a play. He has great instincts. That allows him to communicate at all times."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"Yeah, I mean, I would say this is not the end of the journey. The journey is for however long you're alive. This is just one piece to that."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,Regardless of what happens you got to wake up the next day and do your job. The journey will forever be there.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"You're just ready for it. You do everything within your control to prepare for it, mentally, physically, emotionally, spiritually. Tomorrow you just get after it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"The game, the environment will tell us what we need to focus on, what we need to get better on and what we need to do. The most important thing is staying on a even keel and staying with poise. I think that's something our team has done a good job of doing all year."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"I had a good seat, great perspective in that. I think the biggest thing you learn is what goes into winning in the NBA Finals is the same as the last series, series before that, regular season, preseason, practice, training camp. It's the details, the execution, the ability to take your mindset and your body to the next level."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,The toughest team will win. The team that makes the most plays will win. The team that can execute the details at a high level will win. It's no different.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"The biggest thing we took as we were going through that series against the Warriors, the things we kept coming back to were the things we kept talking about the entire year - the margins, details, fundamentals, the way you go about executing at a high level."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"Yeah, I mean, I think that's not the only moment that those guys are using to get better. The coolest thing about where Jaylen has been is his surrender to anything external and the most important thing is his growth and development as a person and as a player. That's all he cares about, is getting better. I think that's been really cool to see."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,I think it's the same for Jayson. You can pick numerous experiences that everybody in our locker room has been through that you need to be able to use for the situation we're in now. That will remain the same for the rest of our careers.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"I think it's all about using what you've been through good, bad, indifferent, to help you in the present moment. The guys are doing it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"Yeah, I mean, unless they change the light bulbs in the arenas, they won't be any brighter than they were the last series. It's just sticking to the details, the things that matter, the truth. The truth of the matter is if you don't box out, if you don't sprint back in transition, if you don't pass the ball in a two-on-one, if you don't take away the other team's tendencies, if you don't know who you're guarding, don't recognize the spacing, if you don't talk, if you don't play hard, you're not going to win. Focusing on the most simple things and the truth, the truth of the matter is you have to do those things."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"You have to do them at a high level. Obviously the stakes are higher, that just means that the details are more important."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JOE MAZZULLA,"Yeah, I mean, everybody in the organization is a leader in their own way. Everybody sets the temperature when they come in. Brad giving me my start, hiring me, empowering me from day one as an assistant, giving me some of the opportunities that he has. But also the way he carries himself. I've always had a lot of respect for how he went about coaching, how he kept family balance number one. How he treated people number one. That was always more important than whether there was a success or a failure. I think he spearheads the leadership, the temperature of the building, just as everybody else does."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"A whole lot of trust, just a whole lot of communication. In life, you could think someone has your back, but you're never really going to know unless it happens in game play. You get blown by, you see your teammate putting his body on the line for you, makes you just want to do that much more."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"I mean, it's hard not to, right? Got to be able to adapt to every situation you're putting yourself in. Whenever you're shooting, doing layup lines and stuff like that, you turn around, there's 150 people with cameras, all you got to do is just smile away."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"I mean, it's hard to treat it like every other game because there's a level of urgency. We're more focused on each and every individual fact that we can, no matter if that's defensive coverages, offensive game plan, what we need to do to come out and throw the first punch."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"It's definitely been a journey, man. I feel like it hasn't even been a year, but it feels like three. I feel like I've matured, I've grown up, and I've grown a lot as a person and as an individual."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"Just understanding I'm going to get them into their spots. Whenever they have three people on them, you just got to understand put yourself in the ability where they can see you, and they going to get the ball to you because they're always going to draw two or two and a half people."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"It's just finding little holes in the defense and slowly being able to not be as aggressive but try to get them open so they can get you open, and you're going to get your shots. It's not always going to be me, people in the corner open, people at the top of the three that's open. Just be able to move the ball and find the right shot."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,It makes you play with a certain level of aggressiveness and freedom. You put your life on the line out there. You put your body and your soul on the line in this 94 feet so you can win a basketball game. We're talking about basketball. Are you going to go out on the court and be scared of anybody because it's a basketball game? No.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"I feel like there's a lot of things in life, a lot of fears in life that I've had to meet over this past year, and it's caused me to be that much more confident in myself, being in such a tight-knit, intense moments."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"I feel like the Boston Celtics has always been a franchise that has a lot of respect, has had a lot of talent, has had a lot of people come in and left their mark here. It just makes it that much more of an experience for me."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"Their voice is law. If you're on bullsh-- they're going to call you out. At the same time, they have the same respect for you if they're on bullsh-- and you're supposed to call them out."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,DERECK LIVELY II,"I feel like they both act younger than me off the court. They're both joking, joyous, trying to put a smile on everybody's face. But whenever it comes to on the court, there's a certain switch that they turn on. You can see it in their eyes. The kill mentality, just go out there and hoop, go out there and get the best shot, go out there and try to be the best basketball player possible."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"It's not game day yet, but it's obviously very special to be here. This is what you dream of, just making it here."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"As a team, we have our ups and downs during the season, but we deserve to be here. We want to take advantage of that."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"Theres a little bit of a history, so I think it will be very energetic. But that's why we are mentally prepared. We just have to keep the composure, focus on ourselves, what we have to do. Play with the same energy that we had in the last games."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"The days off obviously helped. I had a little bit more time to get treatment in and work on strength and everything else, also on conditioning. Overall feeling great."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"I mean, it's the Playoffs, so there's limited time. You get back and get the amount, the reps, practice. But we did a great job I think of ramping it up before that."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"Also the minutes were kind of restricted, too. We tried to make the best out of it. It's not ideal, but it's what you got to live with. I think we did a great job overall of pushing with the right pace."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"Yeah, I think especially after winning the Western Conference Finals it's a thought that you have. Now its really game to game, you can't get too excited because it's a lot of ups and downs for each individual game, for the whole series. You just got to stay locked in and prepare the same way for every game, keep your composure."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"No, it's just like to stabilize it a little bit, some comfort for the shoulder. Nothing to get adjusted to, or change. No big changes here."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"I think every series that we play prepared us a little bit for that because we had other lineups against Minnesota where they had five guys that shot. I think we have a really strong defensive core now, with Gafford and Lively playing big. I think they're also doing a great job."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"Overall we have so many defensive possibilities, lineups that we can throw out there, without having big disadvantages."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,MAXI KLEBER,"It will change a little bit because they play a little bit more five-out. Obviously, the rotations, defensive rotations, will be a little bit different. That's why we worked on it for a long time. Hopefully we can just adjust to it in the game tomorrow."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"No, when you talk about it didn't work, did it work, I only had him for a short period of time. I thought it was going well in the sense of our defense, his ability to block shots, rebound."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"Then offensively we looked to post him up a little bit more than Rick Carlisle had used him in the post, which was strictly on the perimeter shooting threes."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"Both worked. He has the skill set to do both. As you know, in the business of basketball, there's trades that take place. We're judged if it works or doesn't work. That's just part of the business."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"For the short period I had him, I really enjoyed KP. Great, great on the floor, great off the floor. Did everything we asked."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"Again, his game, when you talk a big who can put the ball on the floor, who can score, I believe can play in the post. In today's game there's a lot of threes, not a lot of post-up."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"Well, you said that, Eddie. I did not smiling."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"We believe he's super athletic. But when you talk about basketball IQ, everybody has different levels. When you look at Luka's level of understanding the game, time and score, who's on the floor, he is at the head of the class in that sense."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"Yeah, I think you do have to experience it. I think that's the nicer way to accept losing, is that you have to go through it. It's a graceful way to accept losing."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"But you do have to, again, go through defeat to understand that bad taste, how do you feel, how does it make you feel, to work on your game, to get better."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"There are times when you're just not good enough. As a player, unfortunately with the Nets, we played the Lakers, we weren't just good enough and we got swept. There are some cases that you run into Shaq and Kobe. You got to just take defeat and then move on."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"We did bounce back to come back. But I think you do. Jayson and Brown have gone through defeat. We also lost to the Warriors, too, that year. The Warriors are really good."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"But they learned something. You could see they're playing at a high level right now, winning 64 games, the best team in the NBA. To be penciled in at the beginning of the season, that puts a little pressure or stress because you're supposed to be here. They fulfilled that."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"But that tandem, they're playing at an extremely high level and we got our work cut out. But they've been here. Some of us for the Mavs have been here, some of us haven't. We're going to embrace that and find a way to hopefully win a series."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"It's simple talent. Sometimes you don't have enough talent. As I brought up the Lakers and Nets, we were happy to be there, but we just didn't have enough talent to beat Kobe and Shaq. It could be that simple."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"But nerves sometimes play a part, too. Just the human side of things. But at the end of the day, as much as we've talked about it, to embrace it, to stay steady, and to enjoy this time because you're not promised anything to come back the following year."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"To do everything, this isn't a vacation. This is a road trip in the sense of a job. We have an opportunity here to find a way to win on the road. That's how we're approaching it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,JASON KIDD,"This is the best of the best at the highest level. It's fun. That's what the Finals are all about, is seeing what team is going to step forward and take advantage of mistakes."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Yeah, I did. Is that the first question smiling? Oh, God, I love it. Got to love this, man."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"I mean, I have a great reaction. It's appreciated. There's a lot of gratitude there, as well."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Obviously, I'm in a different age, different place in my life. So is he. I think we both have been able to mature and really appreciate what we got a chance to accomplish."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"I think there were some things that got in the way of our relationship when I was a little bit younger. Now that I'm able to vocalize how I feel as a man, be comfortable in it, stand on my square, my beliefs, where I'm coming from, I feel like our relationship's different because of that now."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Definitely miss him. Playing out there, just making things easier, being able to run up and down the floor, just throw the ball to somebody like that, throw it in the air, as athletic as they come."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Yeah, just a mutual respect there for what we brought to the table. His leadership, my leadership style, I think it meshed very well. I was learning a lot from him that I'm appreciative for the rest of my life."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Man, when he says comments like that, I think back to us having those moments where we're down in a series, up in a series, we're really demanding greatness from each other. Off the court, our families meshing well."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"I definitely think about those times. Now we're here in the present where we're able to reflect but also now I'm at this stage, able to use some of the formulas that I was taught from him, some of the great teachers that have come before me. I feel like I've been built for this moment because I've gone through some of the things I've gone through in my past with some of the guys that have transcended the game."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Shout-out to LeBron for that. Knows how to stir up a media storm, get everybody in here talking about us."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Yeah, I'm looking forward to the future and getting this series started now."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"Yeah, I mean, it is a fleeting feeling, to be real with you. There's so many peers of mine that have spent long years in the NBA trying to make it to the NBA Finals, Western Conference Finals, Eastern Conference Finals. Have gotten very close or almost struggled or strived every year to get back."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"I had a chance to do it in my fourth year, my fifth year, my sixth year. When I look back at those memories, never regretful of how I treated it, but a little disappointed on how I approached just that success. I wanted to be able to enjoy it and take a breather, really take in the moment."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"You're in the middle of a 76-year history. I'm in the middle of a 76-year history now, but then we were in years of history. The NBA is very young still as a business. When you ascend to this level, put in a lot of hard work, you beat some of the best in the world, competing with some of the best in the world. I looked at it as, oh I'm going to be here every single year. At this age I've been through what I've been through, been able to come out on the other side. I look at it as an opportunity that I don't want to take for granted. I want it to last as long as possible emotionally just because of how much it took to get here."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"These young guys are very hungry. They want a championship. I want a championship. So our feelings are very mutual. But I've always reminded them that this is a process. Failure is going to be part of this, too. Get it out your mind that this is about to be a clean sweep or everything is about to feel good throughout this journey and all that. I'm just very real, very honest."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 5,KYRIE IRVING,"That's what's helped me grow as a leader, accepting what I can't control, and what I can't, letting it lay to the wayside. Letting that go, how it's going to go, that's life. Basketball has been a great teacher for me, but life has been an even better one."
