event,date,person,quote
2024 - NBA DRAFT,June 26,RON HOLLAND II,"That's going to go a long way. That's going to be super exciting matchups here in the future soon. Like I said, I'm just super proud of him and I'm super excited for him."
2024 - NBA DRAFT,June 26,KYSHAWN GEORGE,Just enjoying the moment with my family and grateful and very happy that my name got called.
2024 - NBA DRAFT,June 26,KYSHAWN GEORGE,"I mean, great. I think I can bring a lot to this team with my versatility, my size, my length, my IQ and my shooting ability. I think I will fit in very well."
2024 - NBA DRAFT,June 26,KYSHAWN GEORGE,"They are expecting hard work. Obviously, I can provide that. Just overall, like I said before, my versatility, shooting ability, spacing the floor and how smart I am with the ball."
2024 - NBA DRAFT,June 26,RYAN DUNN,"Everything that I thought of came to life. Flashbacks from when I was young. Just dreaming of being in this position, walking across that stage in my mind. Hearing my name be called and walk across the stage today, it all came true. It was just God gave me this to be here."
2024 - NBA DRAFT,June 26,RYAN DUNN,"It helped me a lot. That program at Lu High was probably the best decision I made, to go for my two years' program. I'm forever grateful to Coach John Buck and Coach Josh Corbin to give me an opportunity to play there."
2024 - NBA DRAFT,June 26,RYAN DUNN,Their practices are like college practices. So I was prepared to go into that. Just having the competitive mindset helped me a lot.
2024 - NBA DRAFT,June 26,RYAN DUNN,"I think it was Coach Bennett. I wasn't really known as a good defender coming out of high school. Once I got to UVA and had my growth spurt, I think I got some God-given talents. Coach Bennett drilled that mindset in me, and I was able to take off at Virginia."
2024 - NBA DRAFT,June 26,RYAN DUNN,"I'm excited. I'm excited. Great program. They want to win a championship and they have got great players to do it. I'm going to try to get down there, go to work and see what I've got to do to get there."
2024 - NBA DRAFT,June 26,RYAN DUNN,"Yeah, I think I can. It's just getting a lot of reps in practice and everything like that. Just getting the confidence and just let it go. That's what I'm going to try to do in Phoenix, is be in the gym a lot. Just do what I've got to do as a team."
2024 - NBA DRAFT,June 26,RYAN DUNN,I am. Born and raised.
2024 - NBA DRAFT,June 26,RYAN DUNN,"It's crazy because he lives in Arizona as well. We are both going to be in the same state again living together. It's going to be good. Being from New York representing not only as two athletes but as brothers in different sports, it's amazing and I'm grateful."
2024 - NBA DRAFT,June 26,RYAN DUNN,He's actually in Arizona. That's where he's staying. He's rehabbing on that.
2024 - NBA DRAFT,June 26,RYAN DUNN,"He's not with a team, but he's going to start throwing for a team soon."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"I'd say it's just a blessing, for real, to even be here because you work your whole life and you never know if you're going to make it. So when you finally get there, it's just a blessing."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"Yeah, playing with Anthony Edwards and the whole Timberwolves. They were in the Western Conference Finals. So it's really just a blessing because I get to learn from a lot of players and veterans and players that are real good. Them helping me is just a plus for me."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"I didn't really get to work out with them, but I used to see Ant at Overtime Elite a lot, for sure."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"It's a blessing, for real. It shows that they trust me and they obviously are trusting in me to develop. If they trust in me, that's all I needed. I feel that's all I needed from any team. Them showing me is even more of a blessing. I get to play with way better players and learn from them."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"I'd say it's a blessing to even be here in this situation. I thank the Timberwolves, for sure."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"I would say the open space on the floor. There's so much open floor, and I feel like I'm quick so I can get past dudes. It's really the fact of me getting past dudes and making decisions. You're playing with a bunch of NBA players, so players can't really help off super a lot because these are NBA players and they knock down shots."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"I feel like, for me, getting past my defender and making plays for my teammates will be way easier, and then if they don't help, then it's just a bucket."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"I feel like it would be easier. Once I know the assignment and what my coach wants me to do, it's not really me adjusting. It's just me doing what he says. I feel like anything Coach tells me to do, I can adjust to and I can make it happen. So I feel like it's a good feel, for real."
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,It's crazy. It just shows you a lot of things work in ways you never think because we came in and we were roommates and we were really in the same position. We didn't know if we were going to get past our first year. We were just playing basketball.
2024 - NBA DRAFT,June 26,ROB DILLINGHAM,"Me seeing Reed, my roommate, he's a great dude. He always pushed me and he always helped me. Me seeing him and we going together, it's just crazy to even see, and I'm thankful."
2024 - NBA DRAFT,June 26,PACOME DADIET,"Honestly, the workout went pretty well. I knew they were interested, but until the last minute, I didn't know where I was going. I'm very excited to start working. I can't wait."
2024 - NBA DRAFT,June 26,PACOME DADIET,No. I'm planning on playing here.
2024 - NBA DRAFT,June 26,PACOME DADIET,"Obviously, I talked to the people over there. I got to learn more about the team."
2024 - NBA DRAFT,June 26,PACOME DADIET,"I was in the facility, everything. They showed me around. It was nice."
2024 - NBA DRAFT,June 26,PACOME DADIET,"I think it's beautiful. I took a lot of risk. I left France when I was 17. So I did the last two years in Germany. I felt like it was a risk, and I believed in myself. I worked a lot and stayed confident."
2024 - NBA DRAFT,June 26,PACOME DADIET,"First, I would definitely say my brother, six years older. He was already playing basketball. But my first favorite player was probably KD."
2024 - NBA DRAFT,June 26,PACOME DADIET,"I think I'm really versatile, but I can also bring what a rookie needs to bring in a team. Bring some energy. Being able to grab a rebound, push the ball but also knock down shots. I think it's very important for a rookie to bring these things."
2024 - NBA DRAFT,June 26,PACOME DADIET,"I don't know anybody personally on the team. But I talked with the coach, yeah."
2024 - NBA DRAFT,June 26,PACOME DADIET,"And yeah, it was nice to see him. I'm used to seeing him on TV. It was a little different, but I enjoyed it."
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"I feel like I fit in great. I'm going to make sure that I get myself adjusted to whatever the team needs, whatever the players on that team need for us to be successful. With my high IQ and my versatility, I feel like there's a lot of different spots that I can fill and a lot of different needs I can address."
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"Basketball IQ, for sure. Making the right reads. Making smart plays. Being in the right position. I feel like that's very underrated, being in the right position and reading your defender. That's a lot of my game where I get my advantages from."
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"I'm going to continue it do that, and I feel like that's going to help everybody else on the floor as well."
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"Right, to the efficiency point. I feel like that's huge for me, just because I like to play the right way. I feel like me playing the right way is me getting good shots, whether that's open shots or good layups at the rim. I feel like I'm just reading the game and adjusting to whatever the defense does. When I get a good look, it's more prone to go in than not."
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"And then to your other point, hopefully we'll make it three. That would be really historic. Yeah, Colorado is not looked at as a draft pick-producing university like these other programs are. But if you look at the history, there's a lot of really, really solid players that have stuck around a long time in the league. It's just a testament to what Coach Boyle and his coaching staff have done at Colorado."
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,I'm excited to get to know them even more. We've got mutual friends. I've met them for the first time this past summer when my brother was playing on the national team and I went up there to Berlin to watch one of the games.
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"But great people. They know my brother more than they know me, but they have already reached out to me through mutual friends. They make it very comforting to come to Orlando."
2024 - NBA DRAFT,June 26,TRISTAN DA SILVA,"I talked with him earlier today, or tonight. I'm super excited, just learning from one of the great coaches. I feel like there's a lot that I can expand my game in, and I can't wait to learn even more. I feel like talking basketball and talking basketball IQ is one of my passions, as well, in the game. I'm just super excited to soak up all that knowledge and kind of grow."
2024 - NBA DRAFT,June 26,ISAIAH COLLIER,"It's a blessing being here in the NBA Draft. One of many guys, and I'm just blessed to be in this space."
2024 - NBA DRAFT,June 26,ISAIAH COLLIER,"I'm looking forward to playing with everybody, to be honest. I've heard a lot of great things about Utah. I'm just looking forward to learning a lot about it and living there."
2024 - NBA DRAFT,June 26,ISAIAH COLLIER,I've never been to Utah. I don't think so.
2024 - NBA DRAFT,June 26,ISAIAH COLLIER,"They are about to get a dog. I'm just looking forward to going in there and competing from day one, showing what I can do and just prove myself in the league in general."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"Yeah, I mean, I'm really proud of Steph, happy for Steph. As a freshman, for him to come in and do what he did, help lead that team to another national title, is something very hard to do as a freshman. I love that kid to death. I'm extremely happy for him, and I'll be his biggest fan this year."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"Yeah, it's been a crazy two years, from winning one national title to winning the Big East regular season to the Big East Tournament and then winning another national title. A lot of winning, a lot of succeeding the past two years. I feel like I'm going to keep that chip on my shoulder and go into Portland with just a lot of confidence, with a willingness to learn and get better every single day."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,I just want to have an impact and try to help this organization win and get to the top and try to win championships.
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"I'm really excited. I feel the connection with some of these young guys I've watched since I was in high school. Scoot Henderson, in particular. I feel like we have a chance to do something really special."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"I'm young. Having a young team, just growing up around the same age, everyone learning and getting better every day, I'm really excited. I feel like I'm at a loss for words right now. I don't even know what else to say. I'm just excited and extremely blessed for this opportunity, and I'm really ready to get to Portland and get to work."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"Being able to space the floor, knock down the three ball, playmake at a high level. I feel like I can handle the ball at the top of the key, pass the ball at a high level and I can shoot the ball at a high level."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,One thing about me is I want to be a great teammate. I want to be the best teammate. I want to be the best player that Coach wants to coach every day. Coach is happy about coaching him because he gives his all. I want to be that guy. I'm just ready to get to work.
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,It's a great feeling. You dream of this moment your whole life. You watch it on TV every single year. To have that moment here in front of you today and to hear my name called is something that I'll remember for the rest of my life.
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"That was a really special moment. Like I said, I'm extremely blessed and grateful for everyone that has helped me to get to this point. I'm ready to get to work and ready to learn and ready to try to impact winning."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"Yes, I just did."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"It was great. I like Coach a lot. When I went out there for my visit, he was a good dude, great dude. The whole staff, the whole organization, you can really tell people that want to learn and want to win and learn and get better. That's something -- that's what I'm about, and I'm really ready to go get going."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,Too young.
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"Yeah, it just shows that we were the best program in college basketball and they still are right now. Coach Hurley is the best coach in college basketball, and he's producing players at a high level every single year."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,"I'm not sure the exact number of draft picks he's had these past five years, but Coach Hurley has been the top of the top in college for a couple years now. I love that man to death."
2024 - NBA DRAFT,June 26,DONOVAN CLINGAN,No. Just spend some time with some family. Soak everything in. Realize my life is going to change forever.
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"They always told me that they were super high on me. But of course it's the NBA Draft, so you can't make any promises to anybody."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"I just can't wait to get out there and show my versatility, especially with the kind of talent that we already have on that team. It being the youngest team in the league right now, I feel like our future is pretty bright. I just can't wait to get out there."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"Yeah, definitely. Just being able to show my playmaking ability with such a great teammate like that. And just learning how to play off the ball at UConn, so being able to show that as well, especially with having a great teammate like Victor. Being able to set ball screens for him and cut in space when teams are trying to load up on him. Just trying to use all aspects of my game to just impact winning."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"It's really hard to prepare for that moment. I mean, it's just a lot of emotions running through your head, especially when you hear your name being called."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"But on the basketball side of things, just always keep your head down, always working. Just staying humble and just having all that self-confidence in myself that everything is going to work out."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,I was just playing for the best coach in college basketball and now flipping to the NBA and going to play for a legendary coach like Coach Pop. It's a blessing.
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"On the culture side of things, it's not really a big culture change from UConn to San Antonio. Just being out there in the pre-draft process, you can tell it's a hardworking program and super hard-nosed. I just can't wait to go out there and just show what I got."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"Everything is just happening like really, really fast. Just being in the natty, soaking in that moment with my teammates, that's a super big accomplishment. And flip over to a couple months later and you another one of your teammates are top-10 picks. It really means the world to me and I wouldn't trade this for anything."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"I just talked to him on the phone not too long ago. We were just talking about coming down to San Antonio and just can't wait to get to work, and just excited for our future and excited for this upcoming season."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"It means a lot. Me and D.C. have been through so much together. I was friends with him before I got to UConn, before I committed to UConn. I've known him forever now. I mean, I know how much he's been through."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"For that to happen, it's such a great reflection on our program and just it's a reflection on all the hard work that we've put in. It's really a blessing."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"Nah, he didn't tell me that as soon as I got drafted. That's probably a conversations we'll have a little later."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,It's all good.
2024 - NBA DRAFT,June 26,STEPHON CASTLE,That's a castle for my last name. This is a castle.
2024 - NBA DRAFT,June 26,STEPHON CASTLE,And that's my initials right on the bottom.
2024 - NBA DRAFT,June 26,STEPHON CASTLE,The last thing I'll do in probably just celebrate with my family. I was born here in New York. So I have a lot of family here at the draft. Just doing whatever I can to show how much appreciation I have toward them for all their support right before I go out to San Antonio and start my next journey.
2024 - NBA DRAFT,June 26,STEPHON CASTLE,"Well, I mean, what I picked for the draft, it wasn't intentional. But I guess it all really worked out. I guess I kind of manifested it to happen for me."
2024 - NBA DRAFT,June 26,STEPHON CASTLE,But I wasn't really expecting anybody in particular to pick me. I didn't have any expectations. I was really open-minded to everything. I'm happy that it went the way that it did. I'm super blessed for the Spurs organization taking a chance on me and I just can't wait to get out there.
2024 - NBA DRAFT,June 26,DEVIN CARTER,"Oh, man, just want to thank God first, first and foremost, just for putting me in this position. I was ready to get ready to work. Coming in day one, do all the dirty work we need to do to win. I think I'm a winning player. I'm a win-now type of player, being one of the older guys in the draft. Just having that experience from college, and like I said, just doing all the dirty work, rebounding, diving on the floor for loose balls and just anything we need to do to win."
2024 - NBA DRAFT,June 26,DEVIN CARTER,"I would love to play alongside Malik Monk, De'Aaron Fox, I think we have a great big in Sabonis, probably one of best passers in the NBA from a big standpoint."
2024 - NBA DRAFT,June 26,DEVIN CARTER,"I'm just ready to be a two-way, versatile player. Get stops on one end, and I can also create some offense not only for myself but my teammates on the other end."
2024 - NBA DRAFT,June 26,DEVIN CARTER,"Yeah, I did work out for the Kings. Honestly, one of my better workouts, I believe. I think we had a very fantastic meeting with everybody who made the decision to draft me. Just very thankful for that."
2024 - NBA DRAFT,June 26,DEVIN CARTER,"Me and Coach Brown talked, how we see myself fitting in on the team, and just coachplayer talk. I think I got a good feel for Coach and he got a good feel for me. Just ready to start in journey."
2024 - NBA DRAFT,June 26,DEVIN CARTER,"It means everything. Just seeing his face whenever I got drafted, how happy he was, he didn't get a chance to get drafted. So just seeing his face and how excited he was for everything that we've been through, working out, countless hours throughout the night, morning. It's just a very special moment. Came up with handshake today and almost messed it up, but it's all right. We got it done."
2024 - NBA DRAFT,June 26,DEVIN CARTER,"Yeah, just me being confident, like I said, I know the type of player I am. I know what I bring to the court. I know I just wanted to give Kim the same promise he gave me when he first came to Providence, that he'll make me one of the better players in the conference. Just want to give him the same promise I got a seat for you at the green room table."
2024 - NBA DRAFT,June 26,DEVIN CARTER,"Just a mature, win-now, do-it-all type of player. Like I said, rebounding, dive on the floor, take charges, anything that is needed to do to win. Just very excited to play with some great players, and hopefully we can win a championship."
2024 - NBA DRAFT,June 26,BUB CARRINGTON,"I'm feeling about as good as you think I'd be feeling. It's a special feeling to finally be here and have my name called, and especially being so close to home. You know, that means a lot."
2024 - NBA DRAFT,June 26,BUB CARRINGTON,"It means a lot. Definitely because I would say when I was younger, I wasn't really like that in my area, and to now be sort of that guy that people want to see, especially being from the area and now back in the area. It means a lot to finally see all the stuff that I've done come to light."
2024 - NBA DRAFT,June 26,BUB CARRINGTON,I haven't even touched my phone yet.
2024 - NBA DRAFT,June 26,BUB CARRINGTON,"Definitely. Yeah, I'm pretty sure he has texted me already."
2024 - NBA DRAFT,June 26,BUB CARRINGTON,"Probably say he'll be at the first game, and ""Don't suck."" Something he would probably say to me."
2024 - NBA DRAFT,June 26,BUB CARRINGTON,"For sure, yeah, he ain't got no choice."
2024 - NBA DRAFT,June 26,BUB CARRINGTON,"I would say the biggest adjustment would be how they game plan. It's real strategic for the league. I'm starting to see that working out for all these different teams. They have a real game plan and strategy going into every single game, and if you don't execute it, you can't play. I feel like that's something I'm going to have to get adjusted to."
2024 - NBA DRAFT,June 26,MATAS BUZELIS,Feeling good. Super blessed. I'm ready to work. I'm going to give the Bulls organization everything I've got.
2024 - NBA DRAFT,June 26,MATAS BUZELIS,"Super excited, man. I mean, this is a dream come true. I've been thinking about this since a young age. It means the world to me."
2024 - NBA DRAFT,June 26,MATAS BUZELIS,"I'll dress well, but I'm worried about basketball. I'm not really worried about that. I want to win."
2024 - NBA DRAFT,June 26,MATAS BUZELIS,"Chicago is a winning program and I want to win. So being there, I can embrace it. I fit many different ways on the team. I feel like I can do everything on the court. Whatever Coach asks me to do, I'm going to do to the best of my abilities and I'm going to work hard."
2024 - NBA DRAFT,June 26,MATAS BUZELIS,See my family. That's it.
2024 - NBA DRAFT,June 26,MATAS BUZELIS,"The program did an amazing job, even when they had the shutdown. Look at all the picks that they had. Everyone is good. All the coaches are amazing. They did a great job with everyone that they produced. I can't thank them enough, honestly. I would do it ten times over again."
2024 - NBA DRAFT,June 26,MATAS BUZELIS,"How do I feel it improved my game? Being around NBA coaches, veterans, just being in the NBA atmosphere, playing NBA rules and all that."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"It was amazing, amazing to be able to be in this position. After everything that happened last year with me and the injury and everything, you learn more to appreciate and cherish the moments and opportunity you're given. Tonight was one of those times where you just realize being in a locker room full of some greats in the NBA and the best players in the world and be able to be out here and be able to represent my country and my organization, I just wanted to cherish this moment and make the most of it."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,I didn't know it was going to be 50. I thought maybe it was going to be more like 15. But God is good. It's Sunday. I'm blessed to be in this situation.
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"It's great. Like I said, it's a huge honor. It's all because of my teammates. My teammates tonight kept finding me and passing me the ball."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"I just was trying, like I said, to take advantage of the opportunity and make some shots. I wish I could have made a little more, but beggars can't be choosers on a night like this."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"Indy is great. Indy is such a pinnacle of basketball. I had such love for Indy watching them. For me growing up, Reggie Miller was the guy that just was electric to me, especially his shooting. So to be able to be in the house that Reggie Miller, Larry Bird, Jermaine O'Neal, Ron Artest -- you know, we could keep going down the list. Even people like Monta Ellis, I want to give a shoutout to."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"To be in the building where they had historical moments, it's really special."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"Absolutely. Like I told him on the court, GOAT. He's one of those guys that probably will never come again. The talent, his ability to overcome all adversity and his ability to exceed people's expectations. Just tremendous respect for LeBron, tremendous respect for what he's done and the impact he's had on the game of basketball."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"I'm just -- it's crazy. I'm just blessed to be with -- I have no kids, but I tell my niece and my nephew that they get to see their uncle playing with LeBron James, it's a really cool experience for those children to have those childhood memories."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"I knew I had a lot, but I knew Ant was the one as always -- it's always Ant -- was looking at me saying -- he was breaking down the points to me on the bench. I knew it was something special because even Steph got up and was like, Get 50! Get 50!"
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"I hadn't been shooting the three ball well all night, but when I needed them to go in, they definitely did. God was good. I just was honored to be in the moment. I definitely tried to go the reverse through the legs. I couldn't make it in the All-Star Game, but I made it in a real game. Kind of funny how I did that."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"Just my teammates getting me the ball. Especially when you're a big, you never know what's going to happen. For my teammates to trust me and want to give me the ball was just an honor and a blessing."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,"I've really got to say, I think it was great coaching. The play calls and stuff like that, they're fantastic. I would love possibly one day to be able to play for this coaching staff if everything lines up."
2024 - ALL-STAR GAME,February 18,KARL-ANTHONY TOWNS,I got hopes and dreams.
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"He was in the locker room before the game. Him, Adam Silver, and Dr. J, they were talking to us. Once they got done, I thought I was going to be able to shake his hand. I turned around, and he was gone."
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"I remember I was standing there like I never met Larry Bird. I've never been in the same room with him. As crazy as it sounds, it's never worked out."
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"So Taylor, our PR girl, saw him before -- I was sitting on the sidelines, and she grabbed me. She was like, He's over there. I got a chance to go meet him and tell him how much of an honor it was to meet him. He told me he was looking forward to meeting me. So that was crazy to hear him say that."
2024 - ALL-STAR GAME,February 18,JAYSON TATUM,"He's a lot taller than I thought he was. But obviously what he means to the game, what he means to the city of Boston and the Celtics, he's the ultimate Celtic. It was an honor to meet him."
