event,date,person,quote
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"So I'm thrilled that we have household names coming in. We need to market around that. In fact, one of the things we did for the first time ever was we did a media ad buy from the Sweet 16 into the final for the WNBA. You might have seen them. I have a prop with me today. Rookie-O's. Arike was in one of the commercials and Stewie was in another, and we had another one predicting when the rookies come in."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"I thought it was clever, and Arike and Stewie did an amazing job. But this was an investment in bringing that NCAA viewer into the WNBA, and we hadn't done it before."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"I know just from my circles in life, hearing people who are all talking about the WNBA, that we're going to be successful in that. But it is about marketing, so deployment of that capital in the marketing area. We've increased our marketing budget significantly for this year to capture just that, and I think we're already seeing the returns on that. We had 98 percent positive sentiment on this ad campaign. I mean, that's the W. Ninety-eight percent positive. We're really excited about that."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"So those are the types of things, but we have a variety of other things. You might have seen some that were at the NBA All-Star Game, how we stood up activations there, and Sabrina-Steph in the three-point competition obviously was a highlight of that weekend. Just continuing to have our player marketing agreement players that we're paying in the offseason to market on behalf of the W. We've got Aliyah Boston here today doing a lot of -- she obviously did an amazing job, I thought, on broadcast during the NCAA Tournament, as well."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"We're trying a lot of different things now that we have some of that financial capital and human capital, because you need human capital, too, to grow. So we've been able to hire a lot of people in our marketing group, and we had very few when I came in. We have a Chief Marketing Officer now and we have the power of the NBA brand, too, helping us market."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,It's all shaping up to continue to take these household names and build new household names.
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"I just want to step back and say how blessed I feel to be in women's basketball because it's not just this class, it's next year, the year after. I mean, Juju Watkins and Hannah Hidalgo, Kiki Rice, Paige Bueckers. The list goes on. Someone was out in Portland at the regional at the U-17, and they said, Cathy, you should see these players, U-17 players and how good they are and how good they're going to be. I feel very blessed that we'll have a long run at marketing household names and building rivalries in this league."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Yeah, we continue to look at the data that comes through and where there's anomalies or unusual -- again, this year is going to be an unusual year overall because of our footprint with an Olympic break, about a three-week Olympic break. But I think next year we'll have a great footprint. We've continued to look at the data around injuries and the hardship system and things like that."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"We also continue to look at where the 10, 11, 12 players on our rosters fall as far as playing time and things like that."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"We'll continue to take a look at it. I think for now, the roster spots are going to remain at 12. But again, as I said, we're going to add 48 roster spots in probably a three-year period or so, and that's a lot. So we'll give a lot more -- I thought you were going to ask me because my goal is we have -- we need to give these players a lot more opportunities to play at the professional level, and that's what growth is. That's what's going to fund the growth, whether you talk about revenue, media deals, corporate partners, the more cities you're in. Again, longest-tenured league, 330 million people in this country, not enough to be in 12, so now we have 13, on our way to 16, and I think we can do even more after that."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"I think that's the way to add these roster spots for purposes of the game, as we've looked at the data. But we continue to monitor that for sure and talk with our players quite frankly about it, as well."
2024 - WNBA DRAFT,April 15,CATHY ENGELBERT,"Again, I just want to thank you all. Again, for those that are new to this league, watch, rep, buy, attend. It's an amazing game on the court, and I probably wouldn't have taken this job if it wasn't. I really appreciate all your support. Thank you. Enjoy tonight."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"For the first question, the moment, man, it was the moment for me. Right before the Commissioner said my name, I just looked down and thought to myself and said a little prayer, like it's your time, it's God's timing. She said my name, and that's when the water works started happening. Just super grateful for this moment and this opportunity."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Your second question with Shakira, great player. Followed her from D-I all the way to the W. I think I'm just happy to really get the opportunity to play alongside her. Such a great player. I think that she's going to elevate me. I can elevate her, too. But whatever impact I can take for this team and to this organization."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Very rewarding, and I think one of the things going into this league that I want to do is just expand my game. Might be asked to play a different role, but I'm open to it. I see myself as a versatile player and impacting in any position that I'm asked to play in."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Yeah, it's going to be a tough league, tough first year, but I'm pumped and I'm ready for the challenge."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Oh, my gosh, it's been a lot. Long days, a lot of long days. But once I hit the weekend, once I was with my fellow draftees, that's when I started really sinking in the moment and just being appreciative for being a part of this."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"The W is the W, and it's a great league. I'm just super excited to be a part of it, but the process is no joke, for sure."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Oh, my gosh, just to have a dream like this and to actually walk through it, I said this out there, it's just amazing. A lot of people have dreams, but a lot of people aren't able to achieve it. For me to be fortunate enough to say that and to keep going and to keep pushing my dreams, it's just amazing."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"I would say my message for the younger girls is just be confident, be who you are, but know your worth. I mean, coming from Canada, wasn't given as many opportunities as, say, my fellow draftees, but I made the best out of it, and I earned everything that I was given. Stay humble but let them know."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Oh, my gosh, it's great. The Bleed Blue bleeds all the way into the league. I'm just very fortunate to be given the opportunity to go to UConn and spend my four years there, but especially spend my four years there with Nika. We had a hug when my name was called. It's just a lot because the people and the relationships you build over this beautiful game that we play, it's amazing, and to share this moment with her and Coach and CD Chris Dailey and J Jamelle Elliott and Mo Morgan Valley, and Paige and Azzi were in the audience, too, it's a family. I'm hoping to make a new family in D.C."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"It feels great. I feel like the platform that I was given, even though at first I wasn't really sure that I was able to step into it, but I've had to step into it. I've had to kind of live in my truth because I know that a lot of young girls are looking up to me and a lot of people who are inspired to be like me are watching. You're not only playing for yourself, you're playing for those following behind you, and you're also playing for those who laid the groundwork in front of you."
2024 - WNBA DRAFT,April 15,AALIYAH EDWARDS,"Coming into the W, I respect that. I appreciate, I'm not going to say elders because I don't want them getting on me, but I appreciate our vets, and I'm going to soak up all the experience, but also knowing that I have a huge impact across the border in Canada and across the border in Asia, too."
2024 - WNBA DRAFT,April 15,MARQUESHA DAVIS,"I would say what excites me the most is coming into this Liberty team and learning from the vets that are there, and just going in and continuing to grow."
2024 - WNBA DRAFT,April 15,MARQUESHA DAVIS,I would say something that stood out to me is them looking basically for a two-way player and me being just that. So knowing that I can come in and be a two-way player and make an impact that way is something that I look forward to.
2024 - WNBA DRAFT,April 15,MARQUESHA DAVIS,"I would say I approach being on a team like that, just coming in each and every day, just getting in the gym and putting in that work to be able to do what those expectations are and just coming in and being ready."
2024 - WNBA DRAFT,April 15,MARQUESHA DAVIS,"I would say that makes it a little bit easier. Just coming in and having a certain role and knowing what's expected of you and knowing that you don't have to be the superhero or anything like that. So I would say that that would definitely make it a lot better or -- well, yeah, coming in, learning from those vets."
2024 - WNBA DRAFT,April 15,MARQUESHA DAVIS,"I would say I'm very excited to work with her and just learn from her and take whatever I can take from her and take it to my game. I would say just being able to score in different ways, that's a way that I can come in and help the Liberty."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Yeah, I think the biggest thing is definitely my passing. I think that's at times what gets overlooked in my game. I think the scoring and the long shots is what everybody falls in love with. Then obviously going to an organization that has, in my eyes, one of the best post players in the entire world. My point guard eyes just light up at that. And obviously, Aliyah has been one of my teammates before. I'm excited. I can't wait."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Honestly, I don't really feel like I have a rival. I think the biggest thing is the WNBA is so competitive right now. Every single time you step on the floor, it's going to be a rivalry. I think so many teams are loaded with so much talent. This is the most competitive league in the entire world. Less than 144 spots."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"So you'd better bring it every single night, and I think that's exactly what I'm going to do. But I think that's exactly how I lived my college career, too, is every single game, no matter what the opponent was I prepped the exact same way, I prepared the same way, I brought the same fire, I brought the same energy. I think that's the biggest thing going into my WNBA career."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I think the biggest thing is I vividly remember Coach Bluder during my home visit in my recruiting. It was at the end of my junior year, I believe, or maybe the beginning of my junior year. Sometime during my junior year. I think the biggest thing is we talked about this moment, we dreamed of this moment, but she also believed I would be here and she coached me really hard to get to this moment."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"There was a lot of ups and downs. Something I really appreciated about Coach Bluder is no matter what awards or success or wins we ever had or I had, it's like she never stopped coaching me, she never stopped holding me accountable. She always thought there was ways for me to get better. She still thinks that, and I still think that. That's one of the things I just love about her. First of all, she believed I would be here from the day I committed to her, even before that when I was in eighth grade, but also she pushed me really hard to make me as good as I am."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Definitely Aliyah Boston. Come on now. I think also Erica Wheeler. A vet, somebody that has been in the league a long time, somebody that is in the organization, has been in the league, understands what it's about, somebody that I can lean on. I'm 22 years old, and I don't have all the answers in the world. This is something new to me. This is a new challenge. That's something I'm excited for. But having those type of people around me to lean on and ask questions, or when things get hard, to be there for me. I think those two, for sure."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I think obviously the course of the last few weeks has been pretty insane in my life, the last two months playing basketball as long as I possibly could in my college career, and then went home for a couple days. I got off the plane when we landed in Iowa City, drove directly home, had cook my mom cook me a meal, and then I drove back to Iowa City the next day. We had our celebration, and then I flew to L.A., flew to New York and now I'm here sitting at this stage."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I think the biggest thing is I'm just very lucky to be in this moment, and all these opportunities and these things, they're once in a lifetime. When things might get tiring or you have to do stuff, I think the biggest thing is look at it just as an opportunity. This isn't something everybody gets to do. It's once in a lifetime, and just trying to soak in every single experience because I know how quick of a turnaround it is, and I have a lot of people helping me."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Then obviously Aliyah Boston, there's so much you can say about her. Rookie of the Year. In my eyes, one of the best players in the league. Like I said, as a point guard, my biggest job is I'm just feeding Aliyah the ball every single day. That's what I'm going to do. I'm going to be in there and be like, go make a layup. She's going to make my life easy."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"She's incredible. But the thing I love about her is she's a great person. She loves the game, she knows the game, she supports the game and she has a smile that affects a lot of people and brings a lot of joy to people when they watch her. I can't wait to be her teammate again."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Honestly, if I'm being completely honest, I feel like it doesn't change a ton from how I lived my life over the course of the last year. Sponsorships stay the same. The people around me, agents and whatnot, have been able to help me and guide me through the course of the last year. I don't know if I would be in this moment if it wasn't for a lot of them. My mom has done a lot, my dad has done a lot."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I think that's just the biggest thing. The advice I would say is just lean on the people around you. I don't have to do every single thing. I think at the same time, in college I always said my main focus is on basketball. That's why I've had every other opportunity in my life is because of the way I carry myself, the way I play the game. Going into my professional career, I plan to do the exact same thing. My focus is solely on basketball, being the best I can."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I don't have to do school anymore. That's pretty exciting. I do have to get my degree. I graduate on May 14th. Other than that, my 110 percent focus is on basketball, and when I do that really well and carry myself really well, everything just kind of takes care of itself."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Absolutely. I'm actually an executive producer on the show, which has been kind of fun for myself. When Peyton Manning reached out, obviously it's his production company, I was a little skeptical at first, but I was like, I don't know if I really want to let people into my life like that. I've never really done it."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"But the way this year has unfolded, the way obviously Kamilla and Kiki, the seasons that they had, you can't script it any better. It's been absolutely incredible for women's basketball. If you're a women's basketball fan or you're not a women's basketball fan, I encourage you to watch the show when it comes out. I've seen bits and pieces. It's absolutely amazing. It really allows you to understand the student-athlete for way more than just a basketball player, and I think that's really important. I think that's going to allow fans of the W, fans of college to really understand what they go through, but love them even more for who they are and what they do and what they're about."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I'm excited for everybody to see it, and it's been a special project."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Absolutely, and that's definitely our goal is to get back to championship habits. I think it's so cool for me. I vividly remember my freshman year during the bubble, we played Kentucky in the round of 32 and Tamika was calling the game and I was like tweaking out. I couldn't believe she was calling one of my games. Somebody I idolized, somebody that I loved and somebody that is not only a great basketball player and everything that she did but she's a tremendous person."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I think that speaks to the organization as a whole, and everything that they do is so first class. I'm very lucky to be going there to an organization that really loves women's basketball. You see it today, I think they had 17,000 tickets claimed to just watch the draft. I think that shows the excitement in Indianapolis. It's a great basketball city. Obviously, what the Pacers have been able to do this year is special, in the Playoffs. I think I'm just excited."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Like you said, there's a lot of young talent on the team, and just getting back to the Playoffs and doing everything we can to win a lot of basketball games is certainly the goal."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Yeah, honestly, I feel like this was definitely a little bit more emotional for me. I think that's because when you're in the heat of competition, you don't have time to really feel your emotions. You're so competitive and you're so fiery, you're not really worried about all that. I think that was the biggest thing through my career is, first of all, I was able to have a lot of closure in the way my career ended and everything I was able to do. Obviously, I played the maximum number of games I could play my senior year. Obviously, we didn't win, but you feel like you did everything you can to be in that moment and compete as hard as you can."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"But when you're kind of just sitting at a table waiting for your name to be called, I think that really allows the emotions to feed you and you're with your family. Obviously, playing a basketball game, I'm not out there with my family. So sharing that moment with them and enjoying it, and people that have really had my back and believed in me more than anyone, is super special."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"Well, I know the Indiana Hoosiers didn't love me too much during my career, but hopefully we can turn a lot of them into Fever fans, if they're not already."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"I think going to a state that supports not only basketball but women's basketball, going and playing in front of -- at Indiana, the place is sold out. Doing the same for the Fever is certainly our goal, and having a lot of fans there every single night."
2024 - WNBA DRAFT,April 15,CAITLIN CLARK,"For myself, I can't imagine a more perfect fit, a better place for me to start my professional career, an organization that really just believes in women's basketball and wants to do everything the right way. So I couldn't be more excited to get there."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"It means the most to me. Just tells me that I'm going to be in good hands, and I'm just excited to get there and get to work with her."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,It's been an amazing day. It was my first time over there. Just a nice view.
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"Getting my hair done and my makeup done was also amazing. Getting here, getting drafted was amazing. It's just been a really special moment for me, and everything is going just like I dreamt of."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"I would say just getting in the league and bringing my winning leadership, my winning mentality. We won two national championships, so..."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"Just getting better, being more physical, more competition. I'm just excited to get out there and play with some of the big names of women's basketball."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"Yeah, I feel like that was the dream, but honestly, no, I didn't really expect this. I'm just so proud that I am here right now. I know little Kamilla, when I was 13 years old, is also proud. I'm just excited to be here and happy."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,It's been a crazy couple of days. I'm just so proud of my teammates for winning the national championship. I'm just so happy to be here.
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,I think it's going to be great. She's a great player. I'm a great player. So two great players together. Nobody is going to get no rebounds on us.
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,This is actually going to be my first time in Chicago. I'm really excited. I've heard really good things about it. You have some of the best pizzas. I'm excited to get there.
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"Yeah, I would like to go play overseas somewhere. I think that gets you better. Every time I played for my national team, it got me better somehow. So I'm excited to go to the WNBA and be able to play overseas somewhere."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"Yeah, I feel like that tells you a lot about Coach Staley. She gets you ready for this level. She gets you prepared for whenever you step to the next level, and like I said, that just tells you everything about her. She gets you super prepared for the league."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"I don't know, I'm just excited to get there, get to work, learn from the best and just step up my game. Step my game up."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"My main goal as a WNBA player is just to step my game, being a sponge, soaking in everything from everybody, learn each and every day, and be a better version of myself each and every day. Be open to learning new stuff and stay ready."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,My conversations with them have been amazing. I'm all about energy. She has a great energy. He has a great energy. I'm just excited to get there and get to work with them.
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,"And about specific to me, I'm just excited to meet the whole team."
2024 - WNBA DRAFT,April 15,KAMILLA CARDOSO,I'm happy. I'm really excited. She's a great player. I'm a great player. I think we're going to do great things together.
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"I love that I get to stay on the West Coast, and I love that they took a chance on me, and I feel like I'm just going to show that I can work really hard and help them a lot."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"But also, I'll be close to family, which is really important for me."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"That's a good question. I would say I just want to continue the legacy of growing the sport, and I feel like I've said this a lot today, but we really have to look back at the women before us, and I know people keep saying this is a historic draft class but there were many, many talented draft classes before us."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"I just want to give my props to the Dawn Staleys, Sheryl Swoopes, Lisa Leslies because they are why I'm here, because I watched them growing up. I just hope that I can continue that legacy for younger girls."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"So growing up, I said this earlier before, as well, but growing up, I was kind of first introduced to the league because my mom was a product line manager at Nike and worked on Dawn Staley's signature shoe and worked with Tamika Catchings and Jen Rizzotti, who I've played 3-on-3 basketball for."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"Growing up I had so much admiration for these women. It was really upsetting to not see that reciprocated by the public, what you see on social media, and I always do think the negative stands out more than the positive unfortunately, but it was really upsetting for me, and there were a lot of times where I was just kind of dumbfounded by the negativity."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"But I think now there's a positive switch, and hopefully we can just keep that momentum going."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"Yeah, so I studied communications at Stanford, and my parents both worked for Nike for 20-plus years, grew up in Beaverton. That's where the world headquarters are, so I'm definitely a Nike kid born and raised."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"But New Balance came to me with -- I see you're wearing New Balances, by the way. I love it."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"But I'm just so thankful for them because they have signed me as their first female basketball player, and they are just a phenomenal brand through and through, what they stand for, how they support their athletes. I truly cannot be more excited, and I converted for sure."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"Yes, to answer your first question, I think in these situations it's a business now, and you never know. I had great conversations with the Sparks and Raegan Pebley and Curt, and they're amazing, but you just never know, and I didn't want to assume anything."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"It's just such a high-stress environment, as well, so when they called my name, just a huge wave of emotions hit me. When I saw my mom tearing up and my dad, that definitely hit home. Just was super thankful."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"Actually, I actually FaceTimed Steph like five minutes before the show started. He just said to just have fun with it. I think he can just share so much great advice because obviously he's been through this, and he just said to make stuff like this fun because it can be stressful. So to make it fun. He answered my mom's FaceTime call. I called Seth Curry, as well. He hung up immediately because that's Seth. But then he called back right after."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"Yeah, they're both just great sounding boards for me."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"I do, and I played with some great Australians, as well. Agnes Emma-Nnopu is a great friend of mine. Now she's at TCU."
2024 - WNBA DRAFT,April 15,CAMERON BRINK,"But I specifically remember playing against Australia I think U-16 or U-17 it was, and honestly they're some of the strongest people I've ever played against. When they hit you with a screen, it takes you a while to recover. And Lauren Jackson is one of my favorite players ever. I just really admire her."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,NAPHEESA COLLIER,"Do you want to ask Cheryl or me? They turned up the pressure. It's the end of the game. Of course we are both trying to win. They turned up the pressure and we got a couple turnovers. We didn't execute our offensive plays at the end, so that's what their defense was doing."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I saw a very physical and aggressive New York team. We know this from being a part of the game for so long that sometimes you get away with this stuff when you're physical and aggressive, and they certainly did."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I thought today was incredibly disappointing. The challenge -- we have got to change our challenge rules. The officials doing the game should have a third party, because that was not a foul. That call should have been reversed on that challenge. If we sent that clip in -- well, first of all, Napheesa Collier, the number of times she was held, et cetera, there was nothing down on that end. For whatever reason in this series, that's kind of the way it was."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"At the other end, when we challenged it, if we would have turned that clip in, they would have told us that it was marginal contact, no foul. Guaranteed. Guaranteed. So when you review, those should be the same parameters that you're reviewing with. But the three people on the game need a third party to let them know. Because that decided the game. That decided the game."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"You watched the whole series, right? What makes her difficult is you're spending a lot of time guarding Sabrina and Stewie. In some of those schemes, it created mismatches. But we were going to live with some of that. We knew that JJ was going to score. These guys shot 30 percent. Shot 30 percent. The difference was in the foul line."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"Obviously we needed to execute better on offense I think one of these guys said that. We had opportunities not to fuel them. But we knew they were coming. We just needed -- our lead guard spot was obviously rough for us tonight. We get a little bit decent play out of there, we win the game. But with all that happened, we still almost put ourselves in position to do this. I hurt for our players. I really, really hurt. They are an incredibly special group."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"I think that was kind of the end-of-quarter situation. We were up 12. It was 32-20. We allowed them to come back to get it to within seven or something like that going into the half. That's where we have to be better. That's been throughout the series, too, that end of quarters and things like that. It's hard when you're playing a team at home, a team that knows each other well and things like that."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"It's hard to just pick one thing, you know what I'm saying, when you still have a chance to win the game. I think, yeah, we could have executed better, but there were so many things that went on throughout the game that we still gave ourselves a chance to win."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"It's been the same. Game 5, everybody is making their adjustments, mid-game, mid-possession. We are flying around. Everybody knows each other so well at this point. Everybody is trying to make a play and stop them from making a play. They made some plays in the second half."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,We talked about handling their pressure.
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"Handling the pressure, executing our offense, not turning the ball over to let them get energy in transition and things like that."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,NAPHEESA COLLIER,"Yeah, probably because I was getting held a little bit. It was a little hard to make shots."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,NAPHEESA COLLIER,"No, I think, you know, of course, like they said, everyone is trying to make adjustments in the second half. I got a lot of shots up in the first. I was making a lot, so they tightened up their defense, brought people in rotation, were doubling, things like that. They were upping the pressure and it got harder."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I shared with them exactly what you said. Incredibly proud that since the day we got together in training camp all the way through to the end, we were the same team. We never got the disease of ""me."" Not one single player on the team got the disease of ""me,"" not one. Those that were maybe in the rotation, fell out of the rotation, some that never got to play, no one ever put themselves first, no one. That is incredibly difficult to find in this day and age."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"I'm really, really proud, incredibly proud of the number of people that were impacted by Lynx basketball and how excited they are to watch their team play. I told them, it's who they are as people and how they did it. So those are things we talked about. I wouldn't trade them for anyone. Anyone. Any team. Do things the right way. Built the team within the rules. Those sort of things that maybe right now aren't happening in our league. And did it the hard way."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"You know what, we gave hope to those teams that aren't willing to circumvent the cap or fly illegally or all the stuff that's happened over the last five years. Do it the right way gives hope for those other teams that you can build a team just like ours. You don't have to have a super team. You don't have to have that. There's a different way to do it. So I'm incredibly proud of them."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"Yeah, it's really rare. Saying that this is my 11th season, and I get to go out to fight with women that I consider sisters, that's why it feels the way it does. Every single day we came to work, we enjoyed being with each other, competing with each other, fighting for each other, and that's why we're here."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,KAYLA McBRIDE,"That's why we gave ourselves a chance to compete for a championship, because we showed up every day and did it the right way and did it for each other. That's really rare in this league. The way that it's happening and all this other bulls--- that people make seem like it's important, it's not."
2024 - WNBA FINALS: MINNESOTA VS. NEW YORK,October 20,CHERYL REEVE,"Obviously the exclamation point to the incredible season that she had. You know, Napheesa showed up big time for this team. Put us in a position to be within seconds of a championship. Phee was phenomenal."
