event,date,person,quote
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"It works sometimes. It's shape shifting, and I think Gabe Vincent always will say, him and Andre Iguodala kind of figured it out how to play the top and give them credit. I think give them credit, and it's just been a work in progress."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,It's a different type of zone and you have to be able to play it and want to play it to make it successful.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"I love the ""oohh,"" Seven Nation Army that chant, and the Swag Surf -- that one, yeah."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"I think just we have a different vibe here, you know what I mean. The vibe down here is just awesome, and when it gets going here, it's really like a party. You have to enjoy it. You enjoy the music. They sing with you. They sing along. It's just a great place to be and the fan base is unbelievable, and I'm sure tomorrow is going to be nuts in here, and I'm looking forward to it."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"My first year, I didn't learn much. I was around the team but I got injured. And you know, I think the second year, just playing all 82 was huge for me, coming back from injury."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"But I think the thing about longevity is figuring out how to adapt, take care of your body, understand what an NBA season is, understanding how to train in the offseason, understanding how to eat, understanding to get your rest and recovery. Being able to adjust to who you are and grow mature-wise, right, because at the end of the day, there's going to be times where you're going to be here, and then you're going to go up and then you're going to go up, and at this point in my career, there's a lot of people that just level off. You've got to be able to have the humility to be able to say, you've got to work at different things and be willing to accept different roles and different situations at different times."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"Right now, at this time of the year, I'm just happy to be able to have a guy like Gabe be the starting point guard, and playing the way he's playing and being able to talk to him and help him as much as I can. That's big for me, just being able to help him, and also being a guy that can see the game from different aspects to start the game off the bench and then give him my takes and come in there and do what I can do to help the team."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"Yeah, I think last year -- I mean, I've always done it my career, and I learned it from Jason Kidd, is always try to catch the ball, look ahead. It was something I learned from Jason Kidd, watching him a long time ago."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"As a guard, it's a lot easier to catch and throw right away. I think the components -- like for Kevin Love, he has an unbelievable knack for throwing the ball right to the guy and he's bigger and you know, just right on time. He's been doing it his whole career."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"I think it's just being able -- knowing that you have confidence in your guy to go get it. We are throwing the ball to Max and Jimmy. We know they are going to get it, you know what I mean, Bam. We know those guys are going to go get it and finish it, and having the ability to have athletes like that, it makes our job a lot easier on those outlet passes. For me, it's like, sometimes you throw it -- sometimes you throw it just to throw it. It might be a turnover but you get the guys, keep running, let's try to get some relief points."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"No, I knock on wood before I go out there and other than that -- every game is different. Got to go out there and just figure it out, different music, different clothes, different shoes. Just go out there and figure it out."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"No, that's a lie. Steph Curry is."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,All right. I'll take that one.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"Unbelievable, right. They got like a 19-handicap tour? Hes not a 19-handicap"
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"No, honestly, it's the way it should be, and I think that just shows how groups can get along. You kind of bring groups together that can be completely opposite and come together."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,We have a team -- on our team we have guys who are complete opposite but we come together for one common goal and that's just the betterment of the game.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KYLE LOWRY,"That was a great answer. Thanks a lot, you guys."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"I'm going to take the same route as we've done really the whole Playoffs. We have a belief system with this team that we can compete and win against anybody. You look down there, that's an incredibly talented team. They're big. They're physical. They pass the ball. They shoot the ball. They put you in a lot of tough positions."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"Like I said, our belief system is very high, and like Gabe said after the last game, we don't really care about the noise. Our position is we want to take care of business and go out there every game and compete and try to get ourselves a win."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,Tomorrow we're looking to do that on our home floor.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"Yeah, fifth time, definitely each and every playoff game in itself is different, but in the Finals it's such a battle of attrition, who can make the most plays, both offensively and defensively, but definitely getting here with a different team than Cleveland is different in itself."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"Playing in Denver, a different team that poses a ton of threats and is very well-coached, yeah, I think that every series, but certainly every Finals has posed different threats."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"This is who we are. Obviously when it's time to get down to business, our focus is all the way there during our prep, during our film session. When every coach is putting us through drills, going out there through a walk-through and obviously especially during the game."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,But when we're working we still like to have fun and keep it loose. It keeps us loose out there on the court starting the game and throughout 48 minutes. But it's not without intention and the willingness to do whatever it takes.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"It would be huge. He's another guy that provides so much shot making, play making ability. You saw in Game 1, we were a little bit cold from the three-point line, didn't shoot the ball particularly well from the field, so he's just one of those guys that provides so much firepower and can put a team on their heels."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"I think just being myself, unapologetically. I'm very grateful for them that they accepted me throughout the entire organization, just being myself, on the floor, off the floor. I think that helped me get acclimated."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"But also people that I've been around --I like to keep it light. I like to get to know my teammates on and off the floor personally but also professionally, see how I can best help them, uplift them and get the best out of them."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"Everybody has their style of leadership, and getting a locker room right, I certainly have mine. But just want to be an extension of guys like UD, like Jimmy, like Bam, Kyle, players like that that provide so much not just on the floor but off."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"I've been on these guys the entire Playoffs, that good advice I got early on, kind of like we were talking about with the Finals is that every game is different, every game is going to pose its own set of problems."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"Sometimes it's going to be missing shots and trying to find ways to get stops on the defensive end to keep you in the game. Sometimes you're going to blow it out and catch fire, then have to deal with another team playing in transition. Those are just a myriad of options that you might see out there."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KEVIN LOVE,"But I think that these guys have been able to wipe the slate clean, certainly after every round, but after every game they've really been just pros the entire time, and the level of perseverance and bounce back has been at a very high level with this group."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"I think just playing basketball. I think I don't have inspiration from other athletes or whatever. I admire them and respect them, but it's a different sport. It's really cool to meet them or whatever. But I don't have any inspiration from them, if that makes any sense."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"I don't know that other people are saying that. I'm just trying to play the game and reading the game. Other people talk about me like that. But for me, it's just a random basketball or whatever, reading the game."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"Yeah, the fans are really coming to the games and bringing the flags and chanting my name and just talking to me in my language. I think that's really cool, just to see how many Serbians are in the world, and they're still coming and bringing the flag and cheering for me."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,I think that's really nice. It's nice to play in front of them. I think that is really cool.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"We need everybody, not just him. Yes, we need to do a better job of finding him or just getting him open. That's going to help us collectively, of course. But it's not just him. We need to, as a group, be better."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"Just as a team, they know what they want to give up or whatever. They're really intelligent, from the coach to the players. That's why the zone is so effective, not just against us it's against the whole Playoffs."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"Sometimes we get a good look, sometimes we don't. But I think that is even in regular man-to-man sometimes you get a good shot, sometimes you don't."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"They are shooting against Milwaukee 43 percent. They are shooting against Boston 40-something percent. They have good shooters, and that's why they are so deadly and dangerous, because you cannot leave them open."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"Yes, the first game Max and Caleb didn't shoot well. But we know they're going to be better. We just need to don't give them wide-open looks. They are two great shooters that at least they need to see somebody in front of them, not just a basket."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"To be honest, I didn't realize -- I mean, when you play the game you don't think about it. You're just trying to win."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"But yes, definitely we need to get him going. And it's not just Jamal or Mike or me or whatever. It's collectively we need to find the open man. I think the open man wins the game. We need to be better as a unit."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"It's communication, I think, was the main word. Just to don't get them wide-open looks. Yes, we know they're going to score. Yes, we know they have talented players. But we cannot give them open looks, and that was the main key."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,NIKOLA JOKIC,"Yeah, we're probably going to see tomorrow, are we going to respond well or not. That's the answer."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,"Yeah, I played a little as a kid, probably was like six or seven, five, something like that. I played 2-3, down the middle most the time. I was the tallest one. Pretty much so."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,"It's a little more complicated for sure once you get in the NBA, those different levels but definitely a little bit applies the same, kind of guarding your area and just talking and communicating as well. That's a big part of zone."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,Zone defense gives a different look. It's definitely helpful for us.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,"He's a great player and he's going to make the right play, ten times out of ten. Denver's defense loads up and tries to attack the paint."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,"Jimmy and Bam have a good two-man action as well, so they did a good job of playing off each other and that. So Jimmy has always been a good passer."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,"Yeah, I mean, it's not really an answer to guard Jimmy. He's a superstar player. I think the Celtics, Boston was pretty much trying to do the same thing Denver is doing put a bigger body on him, good defender."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,"Jimmy is going to be Jimmy. Jimmy is a good player, so he's going to do what he's got to do."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,"My mindset is to bring energy and impact winning, whether that's scoring, whether that's defending, rebounding, play-making, doing whatever I have to do to make the hustle plays. Just try to bring energy to the game and affect the scoreboard in a positive way."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,HAYWOOD HIGHSMITH,It's a part of this game for a lot of good players. I've just got to be ready when I play. I'm always going to be ready.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"I think we just have to play harder, truth be told, play harder and be more disciplined, and I think that'll put us in a better spot to win the game."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"I had some Nutella French toast, some good ol' eggs and cheese, and some bacon."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"That's private, man. I can't give out all my secrets. No, but today has been a great day. I'm here."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"Man, leadership, great leadership qualities. I had him as a vet when I was in OKC, and obviously with his connection through UConn, we always had great stories to go back and forth."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"With his leadership, his poise, his ability to communicate with people, it's amazing. I think he'll be a perfect fit, especially with the young guys that they have there now."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"I think he'll be able to get to them, to have good conversation with them, to get them to do what's necessary for them to turn the corner on that."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"I think people always try to say that coaching isn't equal, but it's basketball at the end of the day. But it's all about being able to communicate and have a relationship with your players, and obviously he's had great success in doing that."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"I think at the end of the day it's about him making the tough shot, or when he is probing and trying to make a play for his teammates that we are aware of where his team is."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"Jimmy is a threat, regardless where he's at, whether he has the ball or not. He's been playing amazing these Playoffs, and whenever he has the ball or doesn't, we have to be aware of where he's at because he's able to make plays in different ways."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"We let our guard down. Our defensive presence wasn't there, especially Game 2. We allowed them to get a groove. They found things that worked for them and we didn't adjust and we didn't make plays on the defensive end to get us out on offense to try to get us easy scores."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,"When the time comes. You know, lately we've had two days in between games, so that's been a time where I've just been able to get away from basketball, being around my family. I've had family come into town, my kids, my wife, and that's my opportunity to free the mind and relax a little bit and to just disengage from basketball."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JEFF GREEN,That's been my way of recuperating the body and the mind from basketball and this long journey that we've been on.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"It's up there, man. It's top five. It gets rocking."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"I mean, you know, watching D-Wade go through his run. Watching Bronny and them go through their run. There was some iconic moments. Ray Ray Allen hitting a trey, yeah."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,Definitely feeling a little bit better. A little under the weather towards the end of that last game. Feeling better now.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"I'm extremely confident in this group of guys that have bounced back all year long. We do a good job correcting and making adjustments, and I'm excited to play."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"Yeah, a lot of my friends from Orlando they are going to drive down and come to the game. That's nice. Florida almost feels like a second home to me. So, it's nice to be back."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"No, I feel like we've had some breakdowns that are uncharacteristic of us. So, we went through film today and cleaned up some of those breakdowns, and I think it will be a different outcome."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"It's a really smart ballclub. They read the game very well. They have guys that can do a multitude of things. I mean, yeah, they make you play for an entire 24 and they make you play through 48 minutes a game. That's not usually -- that's not typical for an NBA team."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"Just guarding, guarding through the entire shot clock and guarding through the entire game is going to be really important."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"It's important. You've got to call a spade a spade. You've got to call it like you see it. It's the only way you're going to get better and only way you're going to make the necessary adjustments. It's about taking accountability, looking inward first and moving from there."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"I could have been better on defense. Not breaking down. Not letting -- you know, just sticking to the game plan a little bit better as far as like rejects or switching or low man or just the game plan discipline, knowing the personnel. Just where I can be better in that area and start there."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,AARON GORDON,"Yeah, I kiss my jersey. I kiss the front of my jersey, and the back of my jersey. I kiss -- I'm thankful for the organization and just thankful for my family as well."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KENTAVIOUS CALDWELL-POPE,"I understand it, I would say. I wasn't pleased with Game 2 as well. The way we came out, energy and our effort, we can be a lot better. I know we can be a lot better. I've seen it, and like you say, it was different from Game 1 to Game 2. Game 1, our intensity was through the roof and in Game 2, it was nowhere to be found."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KENTAVIOUS CALDWELL-POPE,I understand where he was coming from.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KENTAVIOUS CALDWELL-POPE,"We wasn't offended. As our coach, he sees on the court the effort we put out. So for me as players, I could feel that. Our effort and energy wasn't there Game 2, even though we lost by three. We didn't play at our best, and I know we can be better."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KENTAVIOUS CALDWELL-POPE,We are always on the same page. We just had a little slippage in Game 2 where our miscommunication or our communication was bad. So we just got to be a little better in areas and be locked in.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KENTAVIOUS CALDWELL-POPE,"I would say just be a little bit more aggressive, and I know they got the same amount of open shots they got Game 1 and Game 2, but Game 2, they knocked them down, so just -- I feel like be a little bit more aggressive and try to limit them threes."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KENTAVIOUS CALDWELL-POPE,"Not too concerned. Got to be solid. Stay in front of Jimmy. We know he's a great play-maker and great scorer. Just got to be solid and give him different looks and be aggressive. Just get the ball out of his hands, whatever it takes. Do my job for my team."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,KENTAVIOUS CALDWELL-POPE,"They have been the No. 1 three-point shooting team in the playoffs. They have got great shooters on their team. For us, we've just got to limit the shot attempts and try to not let them see the ball go in the basket."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JIMMY BUTLER,"Yeah, Bam has been playing incredibly well this entire Playoffs, for sure this series, and that's when he's got like the toughest matchup by far on the defensive side of the ball."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JIMMY BUTLER,He plays with so much energy. He never takes a possession or a play off. You've got to really respect him for that.
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JIMMY BUTLER,"Then on the offensive end, he is doing everything for us. We need him to continue to be that. He has been there for us all year long, and like I said, he is going to be the reason why we win the championship."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JIMMY BUTLER,"I don't know, but I'm grateful for Tyler Junior College. Taught me a lot about the game of basketball. I had so much belief in myself. Not to say that I would be up here talking to y'all in the Finals, but I just knew I could be a really good basketball player, maybe make a little bit of money doing basketball overseas."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JIMMY BUTLER,"They taught me a lot at Tyler Junior College about the game of basketball. And then, go to Marquette for three years."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JIMMY BUTLER,"I think JUCO just so happened to be like the best thing for me. I couldn't tell you that at the time. I was frustrated that I wasn't playing Division I basketball, but my goodness, I've got so much love for Tyler Junior College."
2023 - NBA FINALS: HEAT VS. NUGGETS,June 6,JIMMY BUTLER,"It's always a blessing to play in the Finals, for sure, like in front of a heckling away crowd. But I'm so happy for the city of Miami, this organization. They deserve to be in the Finals. They deserve to win the Finals and win a championship. We will do everything in our power to make that happen."
