event,date,person,quote
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"But it's awesome. I mean, I can't -- I don't even really have words. It kind of doesn't even really feel real right now. I'm just trying to stay in the moment. It feels great to be up 3-0 in the series but the job is not done."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,Just seeing what the game is giving me and making the right play. I feel like we got a bunch of great looks. Good things happen when I get to the paint. Sometimes I don't always get to assist. Sometimes it's a hockey assist.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,But I just like making the defense converge. You have to respect them getting to the basket. And we have a lot of great shooters. I was committed to that all night.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"I feel like in the first half I could have done it more and I settled for some shots because I have like a big on me. You know, I needed to get to the paint a little bit more. And I did that in the second half, and then in the fourth quarter, and I feel like that's what helped us win."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"The coaching staff has been fantastic all season long. I've been saying that throughout the regular season, even before we got to the playoffs."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"Just it's been just super organized. We've walked through all different types of scenarios. We've been like overly prepared and making sure that we know. Sometimes it's like you've got the coaches, they game plan, but they don't always let you know exactly what they are thinking. Like, they tell us everything. Super transparent. And we trusted it. We trust it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"I thought that's been great. Joe has been a big reason of that, and he showed himself in these playoffs. He's been coaching his ass off."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"I think definitely it's been some growth, but I think this team has trusted me, especially in this playoffs and those moments to just be who I am."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"I felt like I've been able to just deliver just by being just being patient and being poised. Those opportunities have presented themselves, and I've been able to take advantage of them. But I give all my credit to my teammates for the trust they had in me to have the ball in my hands and to be able to make those plays."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"Just being aggressive. You know, running that action with the ball in my hands to finish the third, I wanted to make sure that we got a good quality look."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"So if they would have overhelped, I would have been ready to kick it out. I saw that I had been making those passes in the first half, and they didn't want to give those threes up. So they kind of were in between, and when I seen that, it was lights out. So I just went up and finished it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"Experience is the best teacher. All year long we've been hearing about the Celtics are the past, for the last six to eight months, that's all we've been hearing is all the different shortcomings we've had in the past."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 12,JAYLEN BROWN,"This is a new team, you know what I mean. We've learned from those experiences. And in these moments, you can see that we learned from it. We stepped up to the plate, and we found a way to win."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Yeah, he's a great person, a great player, and he's doing everything he possibly can to help us win and help get back with us."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"No, not at all. I mean, he's just a highly competitive person, and he's doing everything he can."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"I wouldn't say his attitude has ever changed, even when he got hurt in Miami, he still was smiling in the locker room after that. His mindset, his attitude has always stayed the same."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Just means someone is going to have to step up. We trust every single person on this team, and like you said, they've stepped up this whole postseason."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Whoever we put out there, we understand they might not be what KP is, but they're going to do whatever it takes to help us win games. I have just as much trust in whoever we put out there as I do in KP."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Just trying to make it difficult for him. He's obviously a great player, and just trying to make him take tough shots. We expect him to play better, so it's going to be more of a challenge for us."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"We're just trying to get a good look every time. We don't have a number we need to hit, but just go out there, making the right read, making the right pass, and just getting a good look every time down."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Yeah, I mean, it's how we attack the basket, just get in the paint, crash the defense, try to make the right pass and the right read off of that. I would say that's been our offense the whole year."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Yeah, every game you can learn from and just understand that it's going to get tougher each and every game. The things we did in Boston might not work this game, so just being able to make the adjustments that we need to and just trust that whatever adjustments they make, we've got an answer for it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Yeah, I'm sure it's going to be crazy in here. We've just got to stick together, and I'm sure we're going to have a lot of Boston fans, too. It'll be fun."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,DERRICK WHITE,"Just sprinting back, trying to make a play. I don't really have a fear of getting dunked on, so that's kind of part of it. Then just trusting the instincts. Just trying to sprint back and trying to stop a basket any chance I can. I've just kind of been doing it for a while."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"It's a learned experience. Over time you learn how to deal with all the extra noise and attention, whether it's positive or not so positive."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"You know, I'm a fair, smart person. I know when I'm doing things at a high level. I know when I need to do certain things better. So I'm not, like, oblivious to what's going on."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"At the same time, just keeping the main thing the main thing and focusing on trying to win the next game. That's what's most important at this time."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"I mean, that's part of it, right? You never, like, completely shut a guy as talented as him out. You've heard it a million times great players, try to make things difficult, show them different coverages, make them work for everything. They're going to make some shots. They're going to miss some shots. You just don't want it to be easy for them to be comfortable. That's with any talented player."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,I'm a big Matthew fan? We went to school together. I actually watched him win last night. Trying to learn and understand the rules in the game of hockey more and more.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"I got to watch the game last night. They won. Like I said, I'm extremely happy for him and his family. Hopefully they win it all."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"I think being in the Finals two years ago has helped me in this moment. Like I said, I understand that I do need to be more efficient. I do need to shoot the ball better, I would not disagree with anybody on that."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,But I'm not letting it bother me. I'm still trying to find ways to impact the game and dominate the game in other areas.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"I understand that it could take one game. One game, I could explode. All the percentages and things like that could change. So it's just that mindset of I'm one game away or whatever that means."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"Like I said the other day, I know what it's like to be in this position and lose. This time around, trying to do any and everything possible to have a different outcome."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"So, yes, I know I need to shoot the ball better. And I plan on it. Not letting that affect everything else that I need to do on the court to help us win."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"Yes, that's one thing where I truly do appreciate Joe, aside from being I think an excellent coach, is that I truly do believe that he cares about us, our team as individuals, obviously myself, the conversations that we have."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"He always, through the season, the summertime, obviously through this postseason, has had days where he's called me, called me into his office. Not necessarily talk about X's and O's, but check on me as a person, how I'm dealing with everything."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"That does mean a lot for somebody to take time out of his day to show that compassion or whatever, just know that he's there for me. That relationship between yourself and a coach is important. That's something I truly value about the relationship that me and Joe have."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"Yeah, that's just another thing. I think Joe always challenges, in particular me and J.B., to find different ways to affect the game. I think J.B. has taken that up another notch of his conditioning, his ability to essentially chase down and guard guys, like I said, 90 feet from the basket."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"That's just another way that, obviously, besides his scoring and things like that, that he can positively impact the game that gives us the best chance to win."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"We're just so much of a better team when we have him. 7-4 unicorn, right? He's as talented as they come. Presents so many matchup problems on the offensive end. Then on the defensive end, somebody that can affect shots, protect the rim as well as he does."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"So, yes, we've had success and found ways to win without him. Obviously, we're better when he's on the team, when he's out there playing with us."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"Obviously, he's day to day, doing everything he can to get out there and give us whatever he can."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"I don't want to put us in the predicament where it's like I'm shooting not as well, still we can win. I want to shoot the ball well."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"But I feel I just keep saying it. That's not the only thing that I bring to the table, not being defined by that. Earlier in my career, I was a score the ball and rebound type of guy. How much I've grown and developed as a player, reading the game, understanding what the defense is trying to take away, giving up."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JAYSON TATUM,"It's such a long season that you're not going to make every shot. You're not going to shoot as well as you would like to. The guys that I've studied, the best of the best players, have always just found a way. That's just all I've been trying to do, is find a way to do whatever I can."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,"I think that's very good. It's how we come out for Game 3. Got to be the more desperate team. I think if we take care of business and really come out with a purpose, we'll be all right."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,For sure. We're looking forward to it. We like playing on the road. It'll be a good environment to play in.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,Definitely.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,"Well, I didn't go straight to the scorer's table, but I did get Joe's attention or Charles' attention, too, and then they told me get in. I guess you could kind of say I did."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,"For sure. I think Ive earned that right a little bit to show that I'm able to take those shots, even if they were very difficult. I don't care about my shooting percentage as far as that. I could have been 0 for 9 if I missed that. But that could have been the difference, and who knows from here on out. Maybe that helps me jump start to make the next couple."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,"I don't practice them, but I just look at them, and I don't know, I probably zone in more on them. Just like clock is winding down, and you've got nothing to lose."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,"It's special for sure, just the energy the crowd had got us jump started us to start the fourth well. Built momentum. Yeah, those are moments you live for on this type of stage, so that was big time."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,"I probably blacked out a little bit, but like I said, it's just moments that you dream of, of hitting shots like that with the clock winding down. Hopefully I can continue to do it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,PAYTON PRITCHARD,"Al is in the middle of watching Game of Thrones right now, so a lot of us have seen that. I just re-watched Yellowstone with my fiance and my brother for the third time, so I went through and watched that, also. I love that show."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"What happened? I mean, the tweet that we put out was pretty explanatory. It's kind of a random situation. I felt something, and now I have to deal with it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"As we said, yeah, it's going to be day-to-day, and I'll see how I am tomorrow, and obviously I'm going to do everything I can to be out there tomorrow, and we'll see."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"I am, of course. I have to be. I'm optimistic, and as I said, I will do everything I can to be out there tomorrow. Yeah, we'll see."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"I don't know. I don't know the specifics. But that's something I'll leave in the medical staff's hands to determine whether I can go or no. But from my side, as I said, nothing is going to stop me unless I'm told I'm not allowed to play. That's the only reason I would not be out there."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"No, no, I don't care. I've been through some stuff in my career, and obviously this is a rough patch coming back and having something happen right away again. It's tough. It's very -- just a tough moment right now."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,But I'm feeling pretty good. I'm feeling pretty good. Mind is good. We'll see tomorrow.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"No. I don't know. To be honest, I don't know. It was kind of a random situation. It wasn't like I was limping or something I did before this. I was good, and then this happened. I don't think it's anything related, and I don't know, either. The medical staff would know better."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,It is what it is.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"Yeah, I'm living by those words. Of course."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"I mean, I hope not, but if it comes to that to win, yes."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"Yeah, I was going for a rebound at the free throw line. Just kind of pushed in Lively's back and we bumped knees and something happened. I just kept playing for a while after that. Obviously towards the end my movement was affected a bit. Joe took me out."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,KRISTAPS PORZINGIS,"Some black magic, no? No, I'm joking. No, the first time I came back, I was not playing that game, I was with Washington, and I had a warm welcome here. They even did a tribute video, which was very unexpected for me, but that was very nice. I think the organization, the people on the inside appreciated my time here, and that was very nice. Obviously, I have completely no bad feeling about this place. I love this city, love the fans, and it just didn't work out. I definitely don't expect a comeback like I had in New York. But we'll see tomorrow."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Yeah, I think it's pretty close. I think because of the type of player that he is, it's always going to look different because of his versatility."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"That's probably why you asked that question. None of the American ones did. They look at the lens differently of basketball. In America, nothing is ever good enough. It's about what can you do for me right now. It's not always the case in that situation."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Yes, I think we are. I think he's only going to get better. He makes greatness look easy because of his ability to impact the game in many different ways. He's going to continue to get better and better and better. It's an honor to coach him."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Yeah, I mean, listen, he's doing anything and everything he can to be ready for the game tomorrow. It's a serious injury. At the end of the day, our team and the medical team is not going to put him in any bad situations."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,We've taken the decision to play out of his hands because the importance of him. He's going to do everything can he to play. We're going to leave it up to our medical team. That's really it.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"I think the growth of him as a player has been, like, not being defined by one thing. When you have your superstar players knowing what it takes to win, they're willing to take that on. Sometimes it's scoring. Sometimes it's defense. Sometimes it's rebounding, passing, executing."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,I think one of the major growths of Jalen's game is he'll do whatever it takes to win. That could change each game. That could change each series. He's doing that.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"What he would say? He would say, Focus on the details, focus on the fundamentals. The closer you are to winning, the easier it is to become distracted by things that you can't control, things that don't matter. Here are the things that matter, and you got to fight like hell to accomplish those things with simplicity, with discipline and mental toughness."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,Everything he talked about was about your mindset and your mental toughness. That's what separates you.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Thank you for asking the second question. I think it's the most important thing. I think the ability to handle the ebbs and flows, the humility to understand there's a plan that's much bigger than who you are individually. Have an impact on other people. Then using the gifts God has given you to try to impact people."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"It's my anchor, the most important thing. I've enjoyed the challenge of trying to stick with that even when it's difficult at times."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,I think he's missed some easy shots. I expect him obviously to be even more aggressive and to fight to get those shots.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,The most important thing is just being detailed in individual defense. It's not about shutting him down. It's about just making it difficult for him because of his ability to impact plays.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,So we just have to fight for that. He's gotten some good looks. I think we have to guard him better. He's definitely going to be more aggressive. We have to be better at individual defense. We have to be better at our team defense. We have to be better at our details.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"I think the biggest thing is when you get someone and you realize that everything everybody says about them is true, that's probably one of the ultimate compliments you can get. Your character is what it is. It's what you say it is, what other people say it is. I'd say that."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Everything everyone said about him when we first got him, it's been even better. Just the type of person that he is. His humility, his competitive nature, the way he treats his family, the way he treats his teammates, how hard he plays, his willingness to do everything."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Yeah, I didn't see it. It is out of his hands. It's his job to fight like hell to put himself in the best possible position to feel as good as he can. We're not going to let him compromise himself."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"That's been it. To say, We need you, do everything you can, but at the end of the day we got your back and make sure we put you in the best position possible."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,I have no idea.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,Criticism is the ultimate beauty. It's a sign of ultimate respect. It's just a beautiful thing. I really love the way Jayson has handled that. It's just a testament to who he is.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Shot selection is all about timing. It just depends on the time and score, depends on the spacing, the type of play we ran to get the shot that we want."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Nobody knows what's a good shot and what's not except the people in our locker room, because those are the ones that we talk about every single day. We know how important shot selection is. I think the greatest strength of our team is they fight to take the right shot every single time down the floor. They know what a right shot is. They know the importance of how the shot will impact your defense. It will impact or offense."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"On that particular shot, that was a good shot because we were in offensive rebounding position, the floor was balanced, we had the matchup that we wanted. It allowed us to do both to offensive rebound and get back in transition."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"I think you just try to learn, try to look at different lenses. I think everybody tries to look at the game the same way. The more you can look at it from a completely different spectrum, it allows you to build connections. It allows you to really focus on where games are really won and lost, and not on the stuff that's easy to notice."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"I think everyone notices the easy things. It's can you fight to notice the things other people aren't, because you know that's where winning and losing is, is in that space."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Try to use different things to keep the guys engaged. It's a long year. If you keep talking to them about game plans, it gets stagnant."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"You try to build connections. You figure out what's one thing that can grab the guys' attention for an extra 10 seconds, something outside of basketball that you think can hammer home a point."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"At the end of the day, that's the most important thing, is making sure you get through to your guys so they listen."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,I try to be like peers with all of our guys. The age gap is relatively there. I try to have a peer-like relationship with all of them.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Then with each guy it's different, because you can break down different barriers -- who is married, who has kids, whose faith is important. Sometimes it's not for people. So you connect differently."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"I've always had an interesting relationship with Jrue because we share the same app, the Hallow app. Before I met him, he was actually on there. I would listen to his prayers. I got to know his heart. Then I coached him in the All-Star Game. I always had this spiritual connection that we would end up in the same area at some point."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"I kind of felt like I knew him before I knew him just because of the way he prays, and I knew his heart."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Our relationship now is -- sometimes we talk to each other, sometimes we don't. Sometimes we just give a head nod. Sometimes I see his wife, I give them a hug sees my wife, give them a hug. That's it."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,"You're talking about football, okay. I just want to see if I got you right. I think Neymar has handled the most pressure lately. But because we had a lack of idols most recently. If you are back in 2002, we had Ronaldo, had Rivaldo. We had a great national team. This talent has gone down for the years. Neymar has surged like a huge talent. We put a lot of expectations on him that he can deliver to us another World Cup. I don't think it's pretty fair to him what we did."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"I agree. I would say the same thing for Tatum. Also, he's the first No. 10 to take on the weight of Brazil since the social media era. Who before Neymar was involved in that social media area? He's so good, everything you can do can be taken for granted. When he won the gold medal by making the game-winning penalty kick, you would have thought that would have solidified it. It hasn't."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,"Most recently, yes. I have a particular opinion, but I have to see the general thing about it, about Neymar. I don't agree of a lot of his actions outside the field."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,I don't know him. All I know is the soccer player.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,We should just focus on the soccer player. I don't think that's fair.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,"Don't get me into the coaches. I mean, don't get me into the football coaches, right? That's like an impossible job."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,"It's a lot of pressure. It's a huge country. We love football, we love soccer. It's our sport. We were always good at it. It's a lot of pressure."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,JOE MAZZULLA Yeah.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,Most recently the results were so bad that the pressure is just rising.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,I study that a lot because I think we're in a similar environment here as to how to handle all of that.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,"Boston Celtics, probably just from the basketball, as great as the national soccer team. Pretty much the same."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,JOE MAZZULLA Yeah.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,I know you love soccer.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,JOE MAZZULLA Yeah.
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,BRAZILIAN REPORTER,"I know you like Pep Guardiola, and I know you stole some things from his thoughts."
2024 - NBA FINALS: CELTICS VS. MAVERICKS,June 11,JOE MAZZULLA,None of us are that good. We steal from everybody.
